,year_ms,month_ms,generacion,tot_hr,fp
0,2014,7,61.3,216,0.14189814814814813
1,2014,8,263.66999999999996,744,0.17719758064516125
2,2014,9,343.79999999999995,720,0.23874999999999996
3,2014,10,444.15999999999997,744,0.29849462365591395
4,2014,11,437.88,720,0.3040833333333333
5,2014,12,476.45,744,0.3201948924731183
6,2015,1,462.49,744,0.31081317204301073
7,2015,2,392.13,672,0.29176339285714287
8,2015,3,402.71999999999997,744,0.27064516129032257
9,2015,4,391.03,720,0.2715486111111111
10,2015,5,344.33,744,0.2314045698924731
11,2015,6,322.64,720,0.22405555555555554
12,2015,7,288.24,744,0.19370967741935485
13,2015,8,252.95000000000002,744,0.1699932795698925
14,2015,9,287.32,720,0.19952777777777778
15,2015,10,389.5,744,0.26176075268817206
16,2015,11,411.1,720,0.2854861111111111
17,2015,12,390.53,744,0.2624529569892473
18,2016,1,403.27,744,0.27101478494623654
19,2016,2,435.25,696,0.31267959770114945
20,2016,3,419.43,744,0.281875
21,2016,4,273.18,720,0.18970833333333334
22,2016,5,203.77,744,0.1369422043010753
23,2016,6,256.17,720,0.17789583333333334
24,2016,7,258.42,744,0.17366935483870968
25,2016,8,387.94,744,0.2607123655913978
26,2016,9,430.08,720,0.29866666666666664
27,2016,10,409.8,744,0.2754032258064516
28,2016,11,422.40000000000003,720,0.29333333333333333
29,2016,12,455.34,744,0.306008064516129
30,2017,1,448.53,744,0.3014314516129032
31,2017,2,397.28000000000003,672,0.29559523809523813
32,2017,3,428.71,744,0.2881115591397849
33,2017,4,350.0,720,0.24305555555555555
34,2017,5,253.72,744,0.17051075268817203
35,2017,6,253.04,720,0.17572222222222222
36,2017,7,299.17999999999995,744,0.2010618279569892
37,2017,8,290.88,744,0.19548387096774195
38,2017,9,354.99,720,0.24652083333333333
39,2017,10,463.14,744,0.31124999999999997
40,2017,11,415.84000000000003,720,0.2887777777777778
41,2017,12,448.9,744,0.3016801075268817
42,2018,1,443.78999999999996,744,0.29824596774193546
43,2018,2,393.99,672,0.2931473214285714
44,2018,3,400.33,744,0.26903897849462366
45,2018,4,357.62,720,0.24834722222222222
46,2018,5,297.84899393079996,744,0.20016733463091396
47,2018,6,290.8911260561,720,0.20200772642784723
48,2018,7,304.4761812067,744,0.2046210895206317
49,2018,8,364.3164971567,744,0.24483635561606182
50,2018,9,364.1424309296,720,0.25287668814555553
51,2018,10,370.89214940799997,744,0.24925547675268814
52,2018,11,435.6962532784,720,0.30256684255444444
53,2018,12,436.8945592048,744,0.29361193494946236
54,2019,1,453.3198964011,744,0.3046504680114919
55,2019,2,401.6344242037,672,0.2988351370563244
56,2019,3,46.1791631579,96,0.24051647478072916
