,year_ms,month_ms,generacion,tot_hr,fp
0,2015,11,394.9,456,0.28866959064327485
1,2015,12,767.6,744,0.3439068100358423
2,2016,1,245.1,744,0.10981182795698924
3,2016,2,714.5,696,0.3421934865900383
4,2016,3,559.3,744,0.25058243727598567
5,2016,4,337.997071948,720,0.15648012590185184
6,2016,5,264.77558933200004,744,0.11862705615232977
7,2016,6,297.34758046400003,720,0.1376609168814815
8,2016,7,338.186485272,744,0.15151724250537635
9,2016,8,496.483746312,744,0.2224389544408602
10,2016,9,601.7694961960001,720,0.27859698897962965
11,2016,10,642.57727368,744,0.2878930437634408
12,2016,11,806.8357019599999,720,0.3735350472037037
13,2016,12,876.520638428,744,0.39270637922401436
14,2017,1,812.401417432,744,0.3639791296738351
15,2017,2,637.3731285199999,672,0.316157305813492
16,2017,3,684.607979964,744,0.30672400536021505
17,2017,4,46.476790023999996,720,0.021517032418518517
18,2017,5,0.0,744,0.0
19,2017,6,0.0,720,0.0
20,2017,7,0.0,744,0.0
21,2017,8,0.0,744,0.0
22,2017,9,0.0,720,0.0
23,2017,10,0.0,744,0.0
24,2017,11,0.0,720,0.0
25,2017,12,0.0,744,0.0
26,2018,1,0.0,744,0.0
27,2018,2,0.0,672,0.0
28,2018,3,0.0,744,0.0
29,2018,4,212.77986851600002,720,0.09850919838703705
30,2018,5,381.52500879660005,744,0.1709341437260753
31,2018,6,337.91921996120004,720,0.15644408331537038
32,2018,7,371.4625722306,744,0.16642588361586022
33,2018,8,454.5589251186,744,0.20365543240080644
34,2018,9,562.6915961858001,720,0.2605053686045371
35,2018,10,691.1631135354,744,0.3096608931610215
36,2018,11,855.8036520047001,720,0.3962053944466204
37,2018,12,872.2961579303001,744,0.3908136908289875
38,2019,1,871.5815158213,744,0.39049351067262544
39,2019,2,719.7805852033999,672,0.35703402043819443
40,2019,3,85.2548090201,96,0.2960236424309028
