,year_ms,month_ms,generacion,tot_hr,fp
0,2015,10,169.3,216,0.26479604604604606
1,2015,11,530.8000000000001,624,0.2873787248787249
2,2015,12,650.0,744,0.2951540249927347
3,2016,1,614.0,744,0.2788070328392909
4,2016,2,613.4,696,0.29774386455420937
5,2016,3,620.1,744,0.2815769398430689
6,2016,4,393.90000000000003,720,0.18482545045045048
7,2016,5,307.4,744,0.13958514966579483
8,2016,6,302.4,720,0.14189189189189189
9,2016,7,414.8,744,0.18835367625690208
10,2016,8,568.0,744,0.2579192095321128
11,2016,9,603.3,720,0.28307995495495497
12,2016,10,611.4,744,0.27762641673932
13,2016,11,645.9,720,0.3030686936936937
14,2016,12,660.4,744,0.29987648939261846
15,2017,1,512.3,744,0.23262678000581227
16,2017,2,524.3000000000001,672,0.26358389639639646
17,2017,3,584.2,744,0.2652753560011625
18,2017,4,534.8,720,0.25093843843843844
19,2017,5,377.6,744,0.1714617843650102
20,2017,6,380.4,720,0.178490990990991
21,2017,7,445.9,744,0.202475661145016
22,2017,8,547.8,744,0.24874673060156932
23,2017,9,562.0,720,0.2637012012012012
24,2017,10,659.1999999999999,744,0.2993315896541703
25,2017,11,595.2,720,0.2792792792792793
26,2017,12,665.6,744,0.30223772159256035
27,2018,1,634.2,744,0.2879795117698344
28,2018,2,545.7,672,0.2743424227799228
29,2018,3,555.5,744,0.25224317058994483
30,2018,4,489.1207254712,720,0.22950484490953454
31,2018,5,459.8301868672,744,0.20880112379540833
32,2018,6,405.78274880870003,720,0.1904010645686468
33,2018,7,438.3628732033,744,0.19905317912820586
34,2018,8,546.187166448,744,0.24801437011769836
35,2018,9,557.3486520808001,720,0.2615186993622373
36,2018,10,572.090385782,744,0.25977658465108255
37,2018,11,638.7606220444,720,0.29971876034365613
38,2018,12,631.1575015610999,744,0.28659796460017983
39,2019,1,634.3973709429999,744,0.288069134582516
40,2019,2,578.0743791267,672,0.2906181523119269
41,2019,3,66.11727639380001,96,0.2326762260480012
