,year_ms,month_ms,generacion,tot_hr,fp
0,2016,12,0.0,408,0.0
1,2017,1,0.0,744,0.0
2,2017,2,0.0,672,0.0
3,2017,3,0.0,744,0.0
4,2017,4,0.0,720,0.0
5,2017,5,0.0,744,0.0
6,2017,6,0.0,720,0.0
7,2017,7,0.0,744,0.0
8,2017,8,0.0,744,0.0
9,2017,9,0.0,720,0.0
10,2017,10,0.0,744,0.0
11,2017,11,0.0,720,0.0
12,2017,12,0.0,744,0.0
13,2018,1,0.0,744,0.0
14,2018,2,0.0,672,0.0
15,2018,3,0.0,744,0.0
16,2018,4,0.0,720,0.0
17,2018,5,211.55973589950003,744,0.09478482791196238
18,2018,6,219.0503667507,720,0.10141220682902777
19,2018,7,377.9436898367,744,0.16932961014189069
20,2018,8,449.3386869716,744,0.2013166160267025
21,2018,9,121.80847147669999,720,0.05639281086884259
22,2018,10,553.6295338225,744,0.2480419058344534
23,2018,11,618.4675085099,720,0.2863275502360648
24,2018,12,612.8213238735,744,0.2745615250329301
25,2019,1,601.1311225169,744,0.269323979622267
26,2019,2,900.1971011631,672,0.44652633986264884
27,2019,3,136.2957872188,96,0.4732492611763889
