,year_ms,month_ms,generacion,tot_hr,fp
0,2016,1,431.45889999999997,744,0.289958938172043
1,2016,2,366.2279,696,0.26309475574712643
2,2016,3,411.0213,744,0.27622399193548386
3,2016,4,325.8851,720,0.22630909722222223
4,2016,5,333.2394,744,0.22395120967741936
5,2016,6,318.6527,720,0.22128659722222221
6,2016,7,341.2914,744,0.2293625
7,2016,8,352.9637,744,0.2372067876344086
8,2016,9,325.2441,720,0.22586395833333334
9,2016,10,424.35479999999995,744,0.2851846774193548
10,2016,11,360.80789999999996,720,0.25056104166666665
11,2016,12,334.2401,744,0.22462372311827955
12,2017,1,310.53299999999996,744,0.2086915322580645
13,2017,2,311.5197,672,0.23178549107142857
14,2017,3,388.6166,744,0.2611670698924731
15,2017,4,387.1944,720,0.268885
16,2017,5,332.5258,744,0.22347163978494625
17,2017,6,295.47749999999996,720,0.2051927083333333
18,2017,7,133.9804,744,0.09004059139784946
19,2017,8,152.95100000000002,744,0.10278965053763442
20,2017,9,239.76569999999998,720,0.1665039583333333
21,2017,10,338.0039,744,0.22715315860215052
22,2017,11,415.9606,720,0.2888615277777778
23,2017,12,406.4213,744,0.2731325940860215
24,2018,1,437.6073,744,0.29409092741935483
25,2018,2,394.8513,672,0.29378816964285714
26,2018,3,460.3651,744,0.30938514784946236
27,2018,4,397.48069999999996,696,0.28554647988505744
28,2018,5,403.0442,744,0.2708630376344086
29,2018,6,333.8739,720,0.231856875
30,2018,7,340.8945,744,0.22909576612903226
31,2018,8,417.14369999999997,744,0.2803385080645161
32,2018,9,442.81230000000005,720,0.3075085416666667
33,2018,10,469.5398,744,0.31555094086021507
34,2018,11,449.84090000000003,720,0.3123895138888889
35,2018,12,387.60020000000003,744,0.2604840053763441
36,2019,1,337.2499,744,0.22664643817204302
37,2019,2,242.88390000000004,672,0.18071718750000004
38,2019,3,24.403,72,0.16946527777777776
