,id_central,central_nombre,fecha,hora,generacion,energia_ernc,tipo_central
6048,307.0,PSF LOMAS COLORADAS,2019-02-01,1,0.0,0.0,Solar
6049,307.0,PSF LOMAS COLORADAS,2019-02-01,2,0.0,0.0,Solar
6050,307.0,PSF LOMAS COLORADAS,2019-02-01,3,0.0,0.0,Solar
6051,307.0,PSF LOMAS COLORADAS,2019-02-01,4,0.0,0.0,Solar
6052,307.0,PSF LOMAS COLORADAS,2019-02-01,5,0.0,0.0,Solar
6053,307.0,PSF LOMAS COLORADAS,2019-02-01,6,0.0,0.0,Solar
6054,307.0,PSF LOMAS COLORADAS,2019-02-01,7,0.0,0.0,Solar
6055,307.0,PSF LOMAS COLORADAS,2019-02-01,8,0.0074844449,0.0074844449,Solar
6056,307.0,PSF LOMAS COLORADAS,2019-02-01,9,0.21052852449999998,0.21052852449999998,Solar
6057,307.0,PSF LOMAS COLORADAS,2019-02-01,10,0.6859729538,0.6859729538,Solar
6058,307.0,PSF LOMAS COLORADAS,2019-02-01,11,1.1666188354,1.1666188354,Solar
6059,307.0,PSF LOMAS COLORADAS,2019-02-01,12,1.5258128968,1.5258128968,Solar
6060,307.0,PSF LOMAS COLORADAS,2019-02-01,13,1.7534419862000001,1.7534419862000001,Solar
6061,307.0,PSF LOMAS COLORADAS,2019-02-01,14,1.8596757507,1.8596757507,Solar
6062,307.0,PSF LOMAS COLORADAS,2019-02-01,15,1.8655845337999999,1.8655845337999999,Solar
6063,307.0,PSF LOMAS COLORADAS,2019-02-01,16,1.7611932068,1.7611932068,Solar
6064,307.0,PSF LOMAS COLORADAS,2019-02-01,17,1.5269064331,1.5269064331,Solar
6065,307.0,PSF LOMAS COLORADAS,2019-02-01,18,1.1730500032,1.1730500032,Solar
6066,307.0,PSF LOMAS COLORADAS,2019-02-01,19,0.6980649261,0.6980649261,Solar
6067,307.0,PSF LOMAS COLORADAS,2019-02-01,20,0.21770765690000002,0.21770765690000002,Solar
6068,307.0,PSF LOMAS COLORADAS,2019-02-01,21,0.0162352071,0.0162352071,Solar
6069,307.0,PSF LOMAS COLORADAS,2019-02-01,22,0.0,0.0,Solar
6070,307.0,PSF LOMAS COLORADAS,2019-02-01,23,0.0,0.0,Solar
6071,307.0,PSF LOMAS COLORADAS,2019-02-01,24,0.0,0.0,Solar
14112,307.0,PSF LOMAS COLORADAS,2019-02-02,1,0.0,0.0,Solar
14113,307.0,PSF LOMAS COLORADAS,2019-02-02,2,0.0,0.0,Solar
14114,307.0,PSF LOMAS COLORADAS,2019-02-02,3,0.0,0.0,Solar
14115,307.0,PSF LOMAS COLORADAS,2019-02-02,4,0.0,0.0,Solar
14116,307.0,PSF LOMAS COLORADAS,2019-02-02,5,0.0,0.0,Solar
14117,307.0,PSF LOMAS COLORADAS,2019-02-02,6,0.0,0.0,Solar
14118,307.0,PSF LOMAS COLORADAS,2019-02-02,7,0.0,0.0,Solar
14119,307.0,PSF LOMAS COLORADAS,2019-02-02,8,0.0064868784999999995,0.0064868784999999995,Solar
