,year_ms,month_ms,generacion,tot_hr,fp
0,2014,7,61.39999999999999,216,0.1421296296296296
1,2014,8,279.81,744,0.18804435483870968
2,2014,9,334.1,720,0.2320138888888889
3,2014,10,450.9599999999999,744,0.3030645161290322
4,2014,11,445.20000000000005,720,0.3091666666666667
5,2014,12,483.75,744,0.3251008064516129
6,2015,1,470.5,744,0.3161962365591398
7,2015,2,387.2,672,0.28809523809523807
8,2015,3,410.72,744,0.2760215053763441
9,2015,4,390.28000000000003,720,0.2710277777777778
10,2015,5,344.59999999999997,744,0.23158602150537633
11,2015,6,324.39,720,0.22527083333333334
12,2015,7,294.24,744,0.19774193548387098
13,2015,8,266.38,744,0.17901881720430107
14,2015,9,287.79,720,0.1998541666666667
15,2015,10,374.14,744,0.2514381720430107
16,2015,11,420.16999999999996,720,0.2917847222222222
17,2015,12,413.54,744,0.2779166666666667
18,2016,1,390.35,744,0.2623319892473118
19,2016,2,431.69,696,0.3101221264367816
20,2016,3,415.0,744,0.27889784946236557
21,2016,4,270.44,720,0.18780555555555556
22,2016,5,198.22,744,0.13321236559139785
23,2016,6,248.98999999999998,720,0.1729097222222222
24,2016,7,250.12,744,0.16809139784946237
25,2016,8,379.27,744,0.25488575268817204
26,2016,9,420.44,720,0.29197222222222224
27,2016,10,395.77,744,0.2659744623655914
28,2016,11,440.46999999999997,720,0.30588194444444444
29,2016,12,431.87,744,0.29023521505376343
30,2017,1,439.02000000000004,744,0.29504032258064516
31,2017,2,391.81,672,0.2915252976190476
32,2017,3,420.95,744,0.2828965053763441
33,2017,4,324.40999999999997,720,0.2252847222222222
34,2017,5,237.39999999999998,744,0.15954301075268815
35,2017,6,247.64999999999998,720,0.17197916666666666
36,2017,7,283.03999999999996,744,0.19021505376344083
37,2017,8,345.28,744,0.23204301075268816
38,2017,9,341.26,720,0.2369861111111111
39,2017,10,369.98,744,0.24864247311827958
40,2017,11,306.44000000000005,720,0.21280555555555558
41,2017,12,422.66999999999996,744,0.28405241935483866
42,2018,1,436.38,744,0.29326612903225807
43,2018,2,403.20000000000005,672,0.30000000000000004
44,2018,3,403.53000000000003,744,0.2711895161290323
45,2018,4,358.65999999999997,720,0.24906944444444443
46,2018,5,270.8487789385,744,0.18202202885651883
47,2018,6,272.1957446554,720,0.18902482267736112
48,2018,7,292.5032196586,744,0.19657474439422043
49,2018,8,366.1078602885,744,0.24604022868850806
50,2018,9,336.0769192109,720,0.23338674945201388
51,2018,10,400.86014599500004,744,0.26939525940524195
52,2018,11,427.8296547622,720,0.2971039269181944
53,2018,12,464.1721100895,744,0.3119436223719758
54,2019,1,449.4835511114,744,0.30207227897271505
55,2019,2,409.2238616387,672,0.30448203990974704
56,2019,3,46.5744459158,96,0.24257523914479165
