,year_ms,month_ms,generacion,tot_hr,fp
0,2015,2,55.1,72,0.2550925925925926
1,2015,10,374.9,576,0.2169560185185185
2,2015,11,607.6,720,0.2812962962962963
3,2015,12,619.5999999999999,744,0.2775985663082437
4,2016,1,586.7,744,0.26285842293906814
5,2016,2,496.0,696,0.23754789272030652
6,2016,3,561.5,744,0.2515681003584229
7,2016,4,238.20000000000002,696,0.11408045977011495
8,2016,5,80.29999999999998,744,0.03597670250896057
9,2016,6,405.385,720,0.18767824074074074
10,2016,7,217.69500000000002,744,0.09753360215053765
11,2016,8,0.0,744,0.0
12,2016,9,0.0,720,0.0
13,2016,10,558.5569620000001,744,0.2502495349462366
14,2016,11,563.546354,720,0.2609010898148148
15,2016,12,555.106667,744,0.2487037038530466
16,2017,1,551.413318,744,0.2470489775985663
17,2017,2,471.72787800000003,672,0.2339920029761905
18,2017,3,581.5836340000001,744,0.260566144265233
19,2017,4,0.0,720,0.0
20,2017,5,0.0,744,0.0
21,2017,6,0.0,720,0.0
22,2017,7,0.0,744,0.0
23,2017,8,0.0,744,0.0
24,2017,9,0.0,720,0.0
25,2017,10,0.0,744,0.0
26,2017,11,0.0,720,0.0
27,2017,12,0.0,744,0.0
28,2018,1,0.0,744,0.0
29,2018,2,0.0,672,0.0
30,2018,3,0.0,744,0.0
31,2018,4,0.0,720,0.0
32,2018,5,0.0,744,0.0
33,2018,6,0.0,720,0.0
34,2018,7,0.0,744,0.0
35,2018,8,0.0,744,0.0
36,2018,9,0.0,720,0.0
37,2018,10,0.0,744,0.0
38,2018,11,0.0,720,0.0
39,2018,12,0.0,744,0.0
40,2019,1,0.0,744,0.0
41,2019,2,0.0,672,0.0
42,2019,3,0.0,72,0.0
