,year_ms,month_ms,generacion,tot_hr,fp
0,2014,4,200.9,336,0.20199887387387389
1,2014,5,399.29999999999995,720,0.18735923423423423
2,2014,6,358.6,648,0.18695779112445782
3,2014,7,398.6,696,0.1934801180490836
4,2014,8,429.9,624,0.2327507796257796
5,2014,9,376.1,576,0.22059168543543545
6,2014,10,478.5,672,0.240558638996139
7,2014,11,463.3,696,0.22488544579061823
8,2014,12,448.2,624,0.2426585239085239
9,2015,1,587.5,744,0.26677383028189483
10,2015,2,489.1,672,0.24588762870012873
11,2015,3,489.20000000000005,744,0.22213746004068588
12,2015,4,518.3000000000001,720,0.24319632132132138
13,2015,5,422.9,744,0.19203174949142693
14,2015,6,420.1,720,0.19711899399399402
15,2015,7,391.8,744,0.177909764603313
16,2015,8,407.5,744,0.185038869514676
17,2015,9,488.6,720,0.22926051051051055
18,2015,10,534.6,744,0.24275283347863996
19,2015,11,568.8,720,0.2668918918918919
20,2015,12,588.0,744,0.26700087183958154
21,2016,1,531.0,744,0.24111813426329556
22,2016,2,528.2,696,0.25638785337061204
23,2016,3,512.4,744,0.23267218831734962
24,2016,4,420.452,720,0.19728415915915917
25,2016,5,286.13,744,0.1299268018018018
26,2016,6,328.474,720,0.1541263138138138
27,2016,7,405.93500000000006,744,0.1843282294391166
28,2016,8,509.764,744,0.23147522522522526
29,2016,9,555.457,720,0.2606310998498499
30,2016,10,567.595,744,0.25773530587038657
31,2016,11,553.3299999999999,720,0.25963307057057056
32,2016,12,558.3729999999999,744,0.2535477513804127
33,2017,1,527.365,744,0.23946754213891314
34,2017,2,486.01099999999997,672,0.24433468066280567
35,2017,3,540.4680000000001,744,0.24541739319965133
36,2017,4,464.371,720,0.21789179804804806
37,2017,5,333.563,744,0.1514653262133101
38,2017,6,358.01800000000003,720,0.16798892642642646
39,2017,7,429.98900000000003,744,0.19525074469630924
40,2017,8,392.769,744,0.17834977114210987
41,2017,9,462.75,720,0.2171311936936937
42,2017,10,531.01,744,0.24112267509444932
43,2017,11,539.3689999999999,720,0.253082301051051
44,2017,12,542.59,744,0.24638095757047374
45,2018,1,538.112,744,0.24434757337983146
46,2018,2,457.813,672,0.2301585625804376
47,2018,3,374.90999999999997,744,0.17024030078465563
48,2018,4,365.7709629195,720,0.17162676563414977
49,2018,5,385.47901844200004,744,0.17503951360523834
50,2018,6,355.106289193,720,0.16662269575497374
51,2018,7,368.0976271313,744,0.16714691728935085
52,2018,8,497.5624247492,744,0.22593469592287854
53,2018,9,522.1077611554001,720,0.24498299603763146
54,2018,10,528.2418281099,744,0.23986569497870353
55,2018,11,559.9334003073,720,0.26273151290695385
56,2018,12,550.3862954903,744,0.24992112371508102
57,2019,1,546.2584883047,744,0.24804675616858293
58,2019,2,468.91897699960003,672,0.2357419245694579
59,2019,3,52.1602589842,96,0.18355946996128944
