,year_ms,month_ms,generacion,tot_hr,fp
0,2015,1,4930.5,480,0.18676136363636364
1,2015,2,12169.0,672,0.3292478354978355
2,2015,3,9934.5,744,0.24277859237536656
3,2015,4,10855.800000000001,720,0.2741363636363637
4,2015,5,13309.8,744,0.3252639296187683
5,2015,6,10935.0,720,0.2761363636363636
6,2015,7,9645.8,744,0.23572336265884652
7,2015,8,9366.2,744,0.2288905180840665
8,2015,9,12740.3,720,0.32172474747474744
9,2015,10,11100.2,744,0.27126588465298146
10,2015,11,11822.1,720,0.2985378787878788
11,2015,12,11652.900000000001,744,0.2847727272727273
12,2016,1,11557.5,744,0.28244134897360706
13,2016,2,11215.3,696,0.2929806687565308
14,2016,3,12292.0,744,0.30039100684261977
15,2016,4,9575.399999999998,720,0.24180303030303024
16,2016,5,8193.32300043,744,0.2002278348101173
17,2016,6,6776.945970654021,720,0.17113499925893993
18,2016,7,8138.186693968999,744,0.19888041774117787
19,2016,8,11091.85,744,0.27106182795698924
20,2016,9,11295.07,720,0.2852290404040404
21,2016,10,11790.880000000001,744,0.28814467253176934
22,2016,11,12933.490000000002,720,0.3266032828282829
23,2016,12,13793.41,744,0.33708235581622675
24,2017,1,12586.740000000002,744,0.3075938416422288
25,2017,2,11539.109999999999,672,0.31220535714285713
26,2017,3,11472.47,744,0.2803633919843597
27,2017,4,10865.349999999999,720,0.27437752525252523
28,2017,5,8735.82,744,0.21348533724340174
29,2017,6,7403.76,720,0.18696363636363636
30,2017,7,9220.89,744,0.22533944281524926
31,2017,8,9590.23,744,0.2343653470185728
32,2017,9,10478.990000000002,720,0.26462095959595966
33,2017,10,11008.529999999999,744,0.2690256598240469
34,2017,11,11153.28,720,0.28164848484848487
35,2017,12,12068.39,744,0.29492644183773215
36,2018,1,12029.08,744,0.2939657869012708
37,2018,2,11973.1,672,0.32394751082251083
38,2018,3,14084.63,744,0.3441991691104594
39,2018,4,11474.14,720,0.28975101010101006
40,2018,5,10461.890000000001,744,0.25566691104594336
41,2018,6,9425.52,720,0.23801818181818182
42,2018,7,9470.11,744,0.2314298631476051
43,2018,8,8774.25,744,0.21442448680351905
44,2018,9,12729.89,720,0.32146186868686866
45,2018,10,15034.31,744,0.3674073802541544
46,2018,11,15937.88,720,0.40247171717171715
47,2018,12,16262.690000000002,744,0.39742644183773224
48,2019,1,15767.449999999999,744,0.38532380254154447
49,2019,2,13091.37,672,0.35420373376623376
50,2019,3,1913.4199999999998,96,0.36239015151515147
