,id_central,central_nombre,fecha,hora,generacion,energia_ernc,tipo_central
89928,508,Solar Don Eugenio,2018-09-10,1,0.0,0.0,Solar
89929,508,Solar Don Eugenio,2018-09-10,2,0.0,0.0,Solar
89930,508,Solar Don Eugenio,2018-09-10,3,0.0,0.0,Solar
89931,508,Solar Don Eugenio,2018-09-10,4,0.0,0.0,Solar
89932,508,Solar Don Eugenio,2018-09-10,5,0.0,0.0,Solar
89933,508,Solar Don Eugenio,2018-09-10,6,0.0,0.0,Solar
89934,508,Solar Don Eugenio,2018-09-10,7,0.0,0.0,Solar
89935,508,Solar Don Eugenio,2018-09-10,8,0.0,0.0,Solar
89936,508,Solar Don Eugenio,2018-09-10,9,0.0,0.0,Solar
89937,508,Solar Don Eugenio,2018-09-10,10,0.0,0.0,Solar
89938,508,Solar Don Eugenio,2018-09-10,11,0.0,0.0,Solar
89939,508,Solar Don Eugenio,2018-09-10,12,0.0,0.0,Solar
89940,508,Solar Don Eugenio,2018-09-10,13,0.0,0.0,Solar
89941,508,Solar Don Eugenio,2018-09-10,14,0.0,0.0,Solar
89942,508,Solar Don Eugenio,2018-09-10,15,0.0,0.0,Solar
89943,508,Solar Don Eugenio,2018-09-10,16,0.0,0.0,Solar
89944,508,Solar Don Eugenio,2018-09-10,17,0.0,0.0,Solar
89945,508,Solar Don Eugenio,2018-09-10,18,0.0,0.0,Solar
89946,508,Solar Don Eugenio,2018-09-10,19,0.0,0.0,Solar
89947,508,Solar Don Eugenio,2018-09-10,20,0.0,0.0,Solar
89948,508,Solar Don Eugenio,2018-09-10,21,0.0,0.0,Solar
89949,508,Solar Don Eugenio,2018-09-10,22,0.0,0.0,Solar
89950,508,Solar Don Eugenio,2018-09-10,23,0.0,0.0,Solar
89951,508,Solar Don Eugenio,2018-09-10,24,0.0,0.0,Solar
103296,508,Solar Don Eugenio,2018-09-11,1,0.0,0.0,Solar
103297,508,Solar Don Eugenio,2018-09-11,2,0.0,0.0,Solar
103298,508,Solar Don Eugenio,2018-09-11,3,1.1499999999999999e-08,1.1499999999999999e-08,Solar
103299,508,Solar Don Eugenio,2018-09-11,4,0.0,0.0,Solar
103300,508,Solar Don Eugenio,2018-09-11,5,0.0,0.0,Solar
103301,508,Solar Don Eugenio,2018-09-11,6,0.0,0.0,Solar
103302,508,Solar Don Eugenio,2018-09-11,7,0.0,0.0,Solar
103303,508,Solar Don Eugenio,2018-09-11,8,0.000471566,0.000471566,Solar
103304,508,Solar Don Eugenio,2018-09-11,9,0.2282203216,0.2282203216,Solar
103305,508,Solar Don Eugenio,2018-09-11,10,2.0479598999,2.0479598999,Solar
103306,508,Solar Don Eugenio,2018-09-11,11,2.5721442872,2.5721442872,Solar
103307,508,Solar Don Eugenio,2018-09-11,12,2.5579002685,2.5579002685,Solar
103308,508,Solar Don Eugenio,2018-09-11,13,2.4836694336000003,2.4836694336000003,Solar
103309,508,Solar Don Eugenio,2018-09-11,14,2.4337431030000003,2.4337431030000003,Solar
103310,508,Solar Don Eugenio,2018-09-11,15,2.470055603,2.470055603,Solar
103311,508,Solar Don Eugenio,2018-09-11,16,2.2547579651,2.2547579651,Solar
103312,508,Solar Don Eugenio,2018-09-11,17,1.7821292725,1.7821292725,Solar
103313,508,Solar Don Eugenio,2018-09-11,18,1.2876047972,1.2876047972,Solar
103314,508,Solar Don Eugenio,2018-09-11,19,0.937216919,0.937216919,Solar
103315,508,Solar Don Eugenio,2018-09-11,20,0.0703421545,0.0703421545,Solar
103316,508,Solar Don Eugenio,2018-09-11,21,0.0,0.0,Solar
103317,508,Solar Don Eugenio,2018-09-11,22,0.0,0.0,Solar
103318,508,Solar Don Eugenio,2018-09-11,23,0.0,0.0,Solar
103319,508,Solar Don Eugenio,2018-09-11,24,0.0,0.0,Solar
113136,508,Solar Don Eugenio,2018-09-12,1,0.0,0.0,Solar
113137,508,Solar Don Eugenio,2018-09-12,2,0.0,0.0,Solar
113138,508,Solar Don Eugenio,2018-09-12,3,0.0,0.0,Solar
113139,508,Solar Don Eugenio,2018-09-12,4,0.0,0.0,Solar
113140,508,Solar Don Eugenio,2018-09-12,5,0.0,0.0,Solar
113141,508,Solar Don Eugenio,2018-09-12,6,0.0,0.0,Solar
113142,508,Solar Don Eugenio,2018-09-12,7,0.0,0.0,Solar
113143,508,Solar Don Eugenio,2018-09-12,8,0.0003385604,0.0003385604,Solar
113144,508,Solar Don Eugenio,2018-09-12,9,0.3553427858,0.3553427858,Solar
113145,508,Solar Don Eugenio,2018-09-12,10,2.066446991,2.066446991,Solar
113146,508,Solar Don Eugenio,2018-09-12,11,2.5498880615,2.5498880615,Solar
113147,508,Solar Don Eugenio,2018-09-12,12,2.5600149536,2.5600149536,Solar
113148,508,Solar Don Eugenio,2018-09-12,13,2.5374778443,2.5374778443,Solar
113149,508,Solar Don Eugenio,2018-09-12,14,2.4953282469999998,2.4953282469999998,Solar
113150,508,Solar Don Eugenio,2018-09-12,15,2.5408170166,2.5408170166,Solar
113151,508,Solar Don Eugenio,2018-09-12,16,2.5958902588,2.5958902588,Solar
113152,508,Solar Don Eugenio,2018-09-12,17,2.617507019,2.617507019,Solar
113153,508,Solar Don Eugenio,2018-09-12,18,2.4474880371000003,2.4474880371000003,Solar
113154,508,Solar Don Eugenio,2018-09-12,19,1.1176531753,1.1176531753,Solar
113155,508,Solar Don Eugenio,2018-09-12,20,0.04956022190000001,0.04956022190000001,Solar
113156,508,Solar Don Eugenio,2018-09-12,21,0.0,0.0,Solar
113157,508,Solar Don Eugenio,2018-09-12,22,0.0,0.0,Solar
113158,508,Solar Don Eugenio,2018-09-12,23,0.0,0.0,Solar
113159,508,Solar Don Eugenio,2018-09-12,24,0.0,0.0,Solar
126264,508,Solar Don Eugenio,2018-09-13,1,0.0,0.0,Solar
126265,508,Solar Don Eugenio,2018-09-13,2,0.0,0.0,Solar
126266,508,Solar Don Eugenio,2018-09-13,3,0.0,0.0,Solar
126267,508,Solar Don Eugenio,2018-09-13,4,0.0,0.0,Solar
126268,508,Solar Don Eugenio,2018-09-13,5,0.0,0.0,Solar
126269,508,Solar Don Eugenio,2018-09-13,6,0.0,0.0,Solar
126270,508,Solar Don Eugenio,2018-09-13,7,0.0,0.0,Solar
126271,508,Solar Don Eugenio,2018-09-13,8,0.0017240492000000001,0.0017240492000000001,Solar
126272,508,Solar Don Eugenio,2018-09-13,9,0.461301239,0.461301239,Solar
126273,508,Solar Don Eugenio,2018-09-13,10,1.8832599181,1.8832599181,Solar
126274,508,Solar Don Eugenio,2018-09-13,11,2.4308781128,2.4308781128,Solar
126275,508,Solar Don Eugenio,2018-09-13,12,2.4770740967,2.4770740967,Solar
126276,508,Solar Don Eugenio,2018-09-13,13,2.4721110840000002,2.4721110840000002,Solar
126277,508,Solar Don Eugenio,2018-09-13,14,2.4534406739,2.4534406739,Solar
126278,508,Solar Don Eugenio,2018-09-13,15,2.431364502,2.431364502,Solar
126279,508,Solar Don Eugenio,2018-09-13,16,2.4823668824,2.4823668824,Solar
126280,508,Solar Don Eugenio,2018-09-13,17,2.4821276245,2.4821276245,Solar
126281,508,Solar Don Eugenio,2018-09-13,18,2.2426745605000002,2.2426745605000002,Solar
126282,508,Solar Don Eugenio,2018-09-13,19,1.0059900742,1.0059900742,Solar
126283,508,Solar Don Eugenio,2018-09-13,20,0.054671751,0.054671751,Solar
126284,508,Solar Don Eugenio,2018-09-13,21,0.0,0.0,Solar
126285,508,Solar Don Eugenio,2018-09-13,22,0.0,0.0,Solar
126286,508,Solar Don Eugenio,2018-09-13,23,0.0,0.0,Solar
126287,508,Solar Don Eugenio,2018-09-13,24,0.0,0.0,Solar
134928,508,Solar Don Eugenio,2018-09-14,1,0.0,0.0,Solar
134929,508,Solar Don Eugenio,2018-09-14,2,0.0,0.0,Solar
134930,508,Solar Don Eugenio,2018-09-14,3,0.0,0.0,Solar
134931,508,Solar Don Eugenio,2018-09-14,4,0.0,0.0,Solar
134932,508,Solar Don Eugenio,2018-09-14,5,0.0,0.0,Solar
134933,508,Solar Don Eugenio,2018-09-14,6,0.0,0.0,Solar
134934,508,Solar Don Eugenio,2018-09-14,7,0.0,0.0,Solar
134935,508,Solar Don Eugenio,2018-09-14,8,0.0,0.0,Solar
134936,508,Solar Don Eugenio,2018-09-14,9,0.0,0.0,Solar
134937,508,Solar Don Eugenio,2018-09-14,10,0.0,0.0,Solar
134938,508,Solar Don Eugenio,2018-09-14,11,0.0,0.0,Solar
134939,508,Solar Don Eugenio,2018-09-14,12,0.0,0.0,Solar
134940,508,Solar Don Eugenio,2018-09-14,13,0.0,0.0,Solar
134941,508,Solar Don Eugenio,2018-09-14,14,0.0,0.0,Solar
134942,508,Solar Don Eugenio,2018-09-14,15,0.0,0.0,Solar
134943,508,Solar Don Eugenio,2018-09-14,16,0.0,0.0,Solar
134944,508,Solar Don Eugenio,2018-09-14,17,0.0,0.0,Solar
134945,508,Solar Don Eugenio,2018-09-14,18,0.0,0.0,Solar
134946,508,Solar Don Eugenio,2018-09-14,19,0.0,0.0,Solar
134947,508,Solar Don Eugenio,2018-09-14,20,0.0,0.0,Solar
134948,508,Solar Don Eugenio,2018-09-14,21,0.0,0.0,Solar
134949,508,Solar Don Eugenio,2018-09-14,22,0.0,0.0,Solar
134950,508,Solar Don Eugenio,2018-09-14,23,0.0,0.0,Solar
134951,508,Solar Don Eugenio,2018-09-14,24,0.0,0.0,Solar
143400,508,Solar Don Eugenio,2018-09-15,1,0.0,0.0,Solar
143401,508,Solar Don Eugenio,2018-09-15,2,0.0,0.0,Solar
143402,508,Solar Don Eugenio,2018-09-15,3,0.0,0.0,Solar
143403,508,Solar Don Eugenio,2018-09-15,4,0.0,0.0,Solar
143404,508,Solar Don Eugenio,2018-09-15,5,0.0,0.0,Solar
143405,508,Solar Don Eugenio,2018-09-15,6,0.0,0.0,Solar
143406,508,Solar Don Eugenio,2018-09-15,7,0.0,0.0,Solar
143407,508,Solar Don Eugenio,2018-09-15,8,0.0,0.0,Solar
143408,508,Solar Don Eugenio,2018-09-15,9,0.0,0.0,Solar
143409,508,Solar Don Eugenio,2018-09-15,10,0.0,0.0,Solar
143410,508,Solar Don Eugenio,2018-09-15,11,0.0,0.0,Solar
143411,508,Solar Don Eugenio,2018-09-15,12,0.0,0.0,Solar
143412,508,Solar Don Eugenio,2018-09-15,13,0.0,0.0,Solar
143413,508,Solar Don Eugenio,2018-09-15,14,0.0,0.0,Solar
143414,508,Solar Don Eugenio,2018-09-15,15,0.0,0.0,Solar
143415,508,Solar Don Eugenio,2018-09-15,16,0.0,0.0,Solar
143416,508,Solar Don Eugenio,2018-09-15,17,0.0,0.0,Solar
143417,508,Solar Don Eugenio,2018-09-15,18,0.0,0.0,Solar
143418,508,Solar Don Eugenio,2018-09-15,19,0.0,0.0,Solar
143419,508,Solar Don Eugenio,2018-09-15,20,0.0,0.0,Solar
143420,508,Solar Don Eugenio,2018-09-15,21,0.0,0.0,Solar
143421,508,Solar Don Eugenio,2018-09-15,22,0.0,0.0,Solar
143422,508,Solar Don Eugenio,2018-09-15,23,0.0,0.0,Solar
143423,508,Solar Don Eugenio,2018-09-15,24,0.0,0.0,Solar
153048,508,Solar Don Eugenio,2018-09-16,1,0.0,0.0,Solar
153049,508,Solar Don Eugenio,2018-09-16,2,0.0,0.0,Solar
153050,508,Solar Don Eugenio,2018-09-16,3,0.0,0.0,Solar
153051,508,Solar Don Eugenio,2018-09-16,4,0.0,0.0,Solar
153052,508,Solar Don Eugenio,2018-09-16,5,0.0,0.0,Solar
153053,508,Solar Don Eugenio,2018-09-16,6,0.0,0.0,Solar
153054,508,Solar Don Eugenio,2018-09-16,7,0.0,0.0,Solar
153055,508,Solar Don Eugenio,2018-09-16,8,0.0,0.0,Solar
153056,508,Solar Don Eugenio,2018-09-16,9,0.0,0.0,Solar
153057,508,Solar Don Eugenio,2018-09-16,10,0.0,0.0,Solar
153058,508,Solar Don Eugenio,2018-09-16,11,0.0,0.0,Solar
153059,508,Solar Don Eugenio,2018-09-16,12,0.0,0.0,Solar
153060,508,Solar Don Eugenio,2018-09-16,13,0.0,0.0,Solar
153061,508,Solar Don Eugenio,2018-09-16,14,0.0,0.0,Solar
153062,508,Solar Don Eugenio,2018-09-16,15,0.0,0.0,Solar
153063,508,Solar Don Eugenio,2018-09-16,16,0.0,0.0,Solar
153064,508,Solar Don Eugenio,2018-09-16,17,0.0,0.0,Solar
153065,508,Solar Don Eugenio,2018-09-16,18,0.0,0.0,Solar
153066,508,Solar Don Eugenio,2018-09-16,19,0.0,0.0,Solar
153067,508,Solar Don Eugenio,2018-09-16,20,0.0,0.0,Solar
153068,508,Solar Don Eugenio,2018-09-16,21,0.0,0.0,Solar
153069,508,Solar Don Eugenio,2018-09-16,22,0.0,0.0,Solar
153070,508,Solar Don Eugenio,2018-09-16,23,0.0,0.0,Solar
153071,508,Solar Don Eugenio,2018-09-16,24,0.0,0.0,Solar
167832,508,Solar Don Eugenio,2018-09-17,1,0.0,0.0,Solar
167833,508,Solar Don Eugenio,2018-09-17,2,0.0,0.0,Solar
167834,508,Solar Don Eugenio,2018-09-17,3,0.0,0.0,Solar
167835,508,Solar Don Eugenio,2018-09-17,4,0.0,0.0,Solar
167836,508,Solar Don Eugenio,2018-09-17,5,0.0,0.0,Solar
167837,508,Solar Don Eugenio,2018-09-17,6,0.0,0.0,Solar
167838,508,Solar Don Eugenio,2018-09-17,7,0.0,0.0,Solar
167839,508,Solar Don Eugenio,2018-09-17,8,0.0,0.0,Solar
167840,508,Solar Don Eugenio,2018-09-17,9,0.0,0.0,Solar
167841,508,Solar Don Eugenio,2018-09-17,10,0.0,0.0,Solar
167842,508,Solar Don Eugenio,2018-09-17,11,0.0,0.0,Solar
167843,508,Solar Don Eugenio,2018-09-17,12,0.0,0.0,Solar
167844,508,Solar Don Eugenio,2018-09-17,13,0.0,0.0,Solar
167845,508,Solar Don Eugenio,2018-09-17,14,0.0,0.0,Solar
167846,508,Solar Don Eugenio,2018-09-17,15,0.0,0.0,Solar
167847,508,Solar Don Eugenio,2018-09-17,16,0.0,0.0,Solar
167848,508,Solar Don Eugenio,2018-09-17,17,0.0,0.0,Solar
167849,508,Solar Don Eugenio,2018-09-17,18,0.0,0.0,Solar
167850,508,Solar Don Eugenio,2018-09-17,19,0.0,0.0,Solar
167851,508,Solar Don Eugenio,2018-09-17,20,0.0,0.0,Solar
167852,508,Solar Don Eugenio,2018-09-17,21,0.0,0.0,Solar
167853,508,Solar Don Eugenio,2018-09-17,22,0.0,0.0,Solar
167854,508,Solar Don Eugenio,2018-09-17,23,0.0,0.0,Solar
167855,508,Solar Don Eugenio,2018-09-17,24,0.0,0.0,Solar
173640,508,Solar Don Eugenio,2018-09-18,1,0.0,0.0,Solar
173641,508,Solar Don Eugenio,2018-09-18,2,0.0,0.0,Solar
173642,508,Solar Don Eugenio,2018-09-18,3,0.0,0.0,Solar
173643,508,Solar Don Eugenio,2018-09-18,4,0.0,0.0,Solar
173644,508,Solar Don Eugenio,2018-09-18,5,0.0,0.0,Solar
173645,508,Solar Don Eugenio,2018-09-18,6,0.0,0.0,Solar
173646,508,Solar Don Eugenio,2018-09-18,7,0.0,0.0,Solar
173647,508,Solar Don Eugenio,2018-09-18,8,0.0,0.0,Solar
173648,508,Solar Don Eugenio,2018-09-18,9,0.0,0.0,Solar
173649,508,Solar Don Eugenio,2018-09-18,10,0.0,0.0,Solar
173650,508,Solar Don Eugenio,2018-09-18,11,0.0,0.0,Solar
173651,508,Solar Don Eugenio,2018-09-18,12,0.0,0.0,Solar
173652,508,Solar Don Eugenio,2018-09-18,13,0.0,0.0,Solar
173653,508,Solar Don Eugenio,2018-09-18,14,0.0,0.0,Solar
173654,508,Solar Don Eugenio,2018-09-18,15,0.0,0.0,Solar
173655,508,Solar Don Eugenio,2018-09-18,16,0.0,0.0,Solar
173656,508,Solar Don Eugenio,2018-09-18,17,0.0,0.0,Solar
173657,508,Solar Don Eugenio,2018-09-18,18,0.0,0.0,Solar
173658,508,Solar Don Eugenio,2018-09-18,19,0.0,0.0,Solar
173659,508,Solar Don Eugenio,2018-09-18,20,0.0,0.0,Solar
173660,508,Solar Don Eugenio,2018-09-18,21,0.0,0.0,Solar
173661,508,Solar Don Eugenio,2018-09-18,22,0.0,0.0,Solar
173662,508,Solar Don Eugenio,2018-09-18,23,0.0,0.0,Solar
173663,508,Solar Don Eugenio,2018-09-18,24,0.0,0.0,Solar
182256,508,Solar Don Eugenio,2018-09-19,1,0.0,0.0,Solar
182257,508,Solar Don Eugenio,2018-09-19,2,0.0,0.0,Solar
182258,508,Solar Don Eugenio,2018-09-19,3,0.0,0.0,Solar
182259,508,Solar Don Eugenio,2018-09-19,4,0.0,0.0,Solar
182260,508,Solar Don Eugenio,2018-09-19,5,0.0,0.0,Solar
182261,508,Solar Don Eugenio,2018-09-19,6,0.0,0.0,Solar
182262,508,Solar Don Eugenio,2018-09-19,7,0.0,0.0,Solar
182263,508,Solar Don Eugenio,2018-09-19,8,0.0,0.0,Solar
182264,508,Solar Don Eugenio,2018-09-19,9,0.0,0.0,Solar
182265,508,Solar Don Eugenio,2018-09-19,10,0.0,0.0,Solar
182266,508,Solar Don Eugenio,2018-09-19,11,0.0,0.0,Solar
182267,508,Solar Don Eugenio,2018-09-19,12,0.0,0.0,Solar
182268,508,Solar Don Eugenio,2018-09-19,13,0.0,0.0,Solar
182269,508,Solar Don Eugenio,2018-09-19,14,0.0,0.0,Solar
182270,508,Solar Don Eugenio,2018-09-19,15,0.0,0.0,Solar
182271,508,Solar Don Eugenio,2018-09-19,16,0.0,0.0,Solar
182272,508,Solar Don Eugenio,2018-09-19,17,0.0,0.0,Solar
182273,508,Solar Don Eugenio,2018-09-19,18,0.0,0.0,Solar
182274,508,Solar Don Eugenio,2018-09-19,19,0.0,0.0,Solar
182275,508,Solar Don Eugenio,2018-09-19,20,0.0,0.0,Solar
182276,508,Solar Don Eugenio,2018-09-19,21,0.0,0.0,Solar
182277,508,Solar Don Eugenio,2018-09-19,22,0.0,0.0,Solar
182278,508,Solar Don Eugenio,2018-09-19,23,0.0,0.0,Solar
182279,508,Solar Don Eugenio,2018-09-19,24,0.0,0.0,Solar
191232,508,Solar Don Eugenio,2018-09-20,1,0.0,0.0,Solar
191233,508,Solar Don Eugenio,2018-09-20,2,0.0,0.0,Solar
191234,508,Solar Don Eugenio,2018-09-20,3,0.0,0.0,Solar
191235,508,Solar Don Eugenio,2018-09-20,4,0.0,0.0,Solar
191236,508,Solar Don Eugenio,2018-09-20,5,0.0,0.0,Solar
191237,508,Solar Don Eugenio,2018-09-20,6,0.0,0.0,Solar
191238,508,Solar Don Eugenio,2018-09-20,7,0.0,0.0,Solar
191239,508,Solar Don Eugenio,2018-09-20,8,0.0,0.0,Solar
191240,508,Solar Don Eugenio,2018-09-20,9,0.0,0.0,Solar
191241,508,Solar Don Eugenio,2018-09-20,10,0.0,0.0,Solar
191242,508,Solar Don Eugenio,2018-09-20,11,0.0,0.0,Solar
191243,508,Solar Don Eugenio,2018-09-20,12,0.0,0.0,Solar
191244,508,Solar Don Eugenio,2018-09-20,13,0.0,0.0,Solar
191245,508,Solar Don Eugenio,2018-09-20,14,0.0,0.0,Solar
191246,508,Solar Don Eugenio,2018-09-20,15,0.0,0.0,Solar
191247,508,Solar Don Eugenio,2018-09-20,16,0.0,0.0,Solar
191248,508,Solar Don Eugenio,2018-09-20,17,0.0,0.0,Solar
191249,508,Solar Don Eugenio,2018-09-20,18,0.0,0.0,Solar
191250,508,Solar Don Eugenio,2018-09-20,19,0.0,0.0,Solar
191251,508,Solar Don Eugenio,2018-09-20,20,0.0,0.0,Solar
191252,508,Solar Don Eugenio,2018-09-20,21,0.0,0.0,Solar
191253,508,Solar Don Eugenio,2018-09-20,22,0.0,0.0,Solar
191254,508,Solar Don Eugenio,2018-09-20,23,0.0,0.0,Solar
191255,508,Solar Don Eugenio,2018-09-20,24,0.0,0.0,Solar
202992,508,Solar Don Eugenio,2018-09-21,1,0.0,0.0,Solar
202993,508,Solar Don Eugenio,2018-09-21,2,0.0,0.0,Solar
202994,508,Solar Don Eugenio,2018-09-21,3,0.0,0.0,Solar
202995,508,Solar Don Eugenio,2018-09-21,4,0.0,0.0,Solar
202996,508,Solar Don Eugenio,2018-09-21,5,0.0,0.0,Solar
202997,508,Solar Don Eugenio,2018-09-21,6,0.0,0.0,Solar
202998,508,Solar Don Eugenio,2018-09-21,7,0.0,0.0,Solar
202999,508,Solar Don Eugenio,2018-09-21,8,0.0,0.0,Solar
203000,508,Solar Don Eugenio,2018-09-21,9,0.0,0.0,Solar
