,id_central,central_nombre,fecha,hora,generacion,energia_ernc,tipo_central
2976,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,1,0.0,0.0,Solar
2977,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,2,0.0,0.0,Solar
2978,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,3,0.0,0.0,Solar
2979,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,4,0.0,0.0,Solar
2980,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,5,0.0,0.0,Solar
2981,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,6,0.0,0.0,Solar
2982,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,7,0.0,0.0,Solar
2983,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,8,6.7069,6.7069,Solar
2984,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,9,57.004,57.004,Solar
2985,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,10,99.5395,99.5395,Solar
2986,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,11,98.9175,98.9175,Solar
2987,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,12,95.1226,95.1226,Solar
2988,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,13,92.7078,92.7078,Solar
2989,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,14,92.3475,92.3475,Solar
2990,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,15,90.3473,90.3473,Solar
2991,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,16,89.2705,89.2705,Solar
2992,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,17,75.1987,75.1987,Solar
2993,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,18,28.9148,28.9148,Solar
2994,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,19,0.5606,0.5606,Solar
2995,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,20,0.0,0.0,Solar
2996,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,21,0.0,0.0,Solar
2997,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,22,0.0,0.0,Solar
2998,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,23,0.0,0.0,Solar
2999,399,PARQUE SOLAR FINIS TERRAE,2016-08-01,24,0.0,0.0,Solar
16296,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,1,0.0,0.0,Solar
16297,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,2,0.0,0.0,Solar
16298,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,3,0.0,0.0,Solar
16299,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,4,0.0,0.0,Solar
16300,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,5,0.0,0.0,Solar
16301,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,6,0.0,0.0,Solar
16302,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,7,0.0,0.0,Solar
16303,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,8,6.7132,6.7132,Solar
16304,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,9,57.9238,57.9238,Solar
16305,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,10,102.9756,102.9756,Solar
16306,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,11,102.02600000000001,102.02600000000001,Solar
16307,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,12,96.5844,96.5844,Solar
16308,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,13,94.1018,94.1018,Solar
16309,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,14,93.1602,93.1602,Solar
16310,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,15,93.8918,93.8918,Solar
16311,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,16,94.1174,94.1174,Solar
16312,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,17,81.2828,81.2828,Solar
16313,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,18,30.5153,30.5153,Solar
16314,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,19,0.5689,0.5689,Solar
16315,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,20,0.0,0.0,Solar
16316,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,21,0.0,0.0,Solar
16317,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,22,0.0,0.0,Solar
16318,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,23,0.0,0.0,Solar
16319,399,PARQUE SOLAR FINIS TERRAE,2016-08-02,24,0.0,0.0,Solar
18720,399,PARQUE SOLAR FINIS TERRAE,2016-08-03,1,0.0,0.0,Solar
18721,399,PARQUE SOLAR FINIS TERRAE,2016-08-03,2,0.0,0.0,Solar
18722,399,PARQUE SOLAR FINIS TERRAE,2016-08-03,3,0.0,0.0,Solar
18723,399,PARQUE SOLAR FINIS TERRAE,2016-08-03,4,0.0,0.0,Solar
18724,399,PARQUE SOLAR FINIS TERRAE,2016-08-03,5,0.0,0.0,Solar
18725,399,PARQUE SOLAR FINIS TERRAE,2016-08-03,6,0.0,0.0,Solar
18726,399,PARQUE SOLAR FINIS TERRAE,2016-08-03,7,0.0,0.0,Solar
18727,399,PARQUE SOLAR FINIS TERRAE,2016-08-03,8,5.222,5.222,Solar
18728,399,PARQUE SOLAR FINIS TERRAE,2016-08-03,9,56.0764,56.0764,Solar
18729,399,PARQUE SOLAR FINIS TERRAE,2016-08-03,10,101.5865,101.5865,Solar
18730,399,PARQUE SOLAR FINIS TERRAE,2016-08-03,11,100.87700000000001,100.87700000000001,Solar
18731,399,PARQUE SOLAR FINIS TERRAE,2016-08-03,12,94.1954,94.1954,Solar
18732,399,PARQUE SOLAR FINIS TERRAE,2016-08-03,13,92.2025,92.2025,Solar
