,year_ms,month_ms,generacion,tot_hr,fp
0,2016,1,3053.7691,624,0.035462758965068744
1,2016,2,7734.9329,696,0.08053195173246709
2,2016,3,16170.016000000001,744,0.1574919744428861
3,2016,4,18471.814599999998,720,0.1859079569243156
4,2016,5,18637.819900000002,744,0.18152777680380242
5,2016,6,19523.7362,720,0.19649492954911432
6,2016,7,22484.6599,744,0.21899505123110485
7,2016,8,27053.7044,744,0.26349641966651083
8,2016,9,32957.9468,720,0.33170236312399354
9,2016,10,32363.2465,744,0.3152100523998753
10,2016,11,36818.461200000005,720,0.3705561714975846
11,2016,12,38546.6454,744,0.37543483520336607
12,2017,1,35112.1752,744,0.3419839410939691
13,2017,2,31923.5012,672,0.3442406530365769
14,2017,3,34450.418399999995,744,0.33553859280037396
15,2017,4,30665.2427,720,0.308627643921095
16,2017,5,24832.315300000002,744,0.24186063678510208
17,2017,6,24409.0472,720,0.24566271336553946
18,2017,7,27200.0331,744,0.2649216251753156
19,2017,8,32436.047000000002,744,0.3159191113448652
20,2017,9,35757.0634,720,0.359873826489533
21,2017,10,41524.4758,744,0.40443817009506
22,2017,11,41712.6254,720,0.41981305756843795
23,2017,12,39947.1992,744,0.3890758843696432
24,2018,1,40664.0827,744,0.3960581531478884
25,2018,2,32366.2788,672,0.3490152562111801
26,2018,3,37176.302500000005,744,0.3620880327645318
27,2018,4,30494.793100000003,720,0.3069121688808374
28,2018,5,28686.2134,744,0.2793966553685523
29,2018,6,23133.8589,720,0.23282869263285022
30,2018,7,22920.2647,744,0.22323773472806607
31,2018,8,31264.5884,744,0.3045093930185445
32,2018,9,36059.0055,720,0.3629126962560386
33,2018,10,39662.0436,744,0.3862985390369331
34,2018,11,41791.4308,720,0.42060618760064417
35,2018,12,41157.702300000004,744,0.400865886512389
36,2019,1,36865.2625,744,0.35905857974910393
37,2019,2,31105.302499999998,672,0.3354177719547964
38,2019,3,3819.1063,72,0.38437060185185185
