,year_ms,month_ms,generacion,tot_hr,fp
0,2016,5,4.981536702,480,0
1,2016,6,6.825939829199999,720,0
2,2016,7,8.121612947415601,744,0
3,2016,8,11.834543424740001,744,0
4,2016,9,14.14093767248,720,0
5,2016,10,17.66103665001,744,0
6,2016,11,20.54109489949,720,0
7,2016,12,23.534582574745997,744,0
8,2017,1,24.233662747129998,744,0
9,2017,2,19.726371636819998,672,0
10,2017,3,20.18414403039,744,0
11,2017,4,12.49428433751,720,0
12,2017,5,7.7298934820300005,744,0
13,2017,6,3.76266618771,720,0
14,2017,7,8.491076733389999,744,0
15,2017,8,12.215839076329999,744,0
16,2017,9,15.20853535674,720,0
17,2017,10,18.35008714791,744,0
18,2017,11,16.97064924615,720,0
19,2017,12,20.0819453604,744,0
20,2018,1,17.17745299842,744,0
21,2018,2,19.48948653717,672,0
22,2018,3,19.43965745898,744,0
23,2018,4,11.0647496373,720,0
24,2018,5,8.7747633543,744,0
25,2018,6,7.274608149,720,0
26,2018,7,9.3054302111,744,0
27,2018,8,13.7476598963,744,0
28,2018,9,14.469155925,720,0
29,2018,10,7.306976215900001,744,0
30,2018,11,0.0,720,0
31,2018,12,0.0,744,0
32,2019,1,0.0,744,0
33,2019,2,0.0,672,0
34,2019,3,0.0,72,0
