,id_central,central_nombre,fecha,hora,generacion,energia_ernc,tipo_central
7320,455.0,URIBE SOLAR,2018-11-01,1,0.0,0.0,Solar
7321,455.0,URIBE SOLAR,2018-11-01,2,0.0,0.0,Solar
7322,455.0,URIBE SOLAR,2018-11-01,3,0.0,0.0,Solar
7323,455.0,URIBE SOLAR,2018-11-01,4,0.0,0.0,Solar
7324,455.0,URIBE SOLAR,2018-11-01,5,0.0,0.0,Solar
7325,455.0,URIBE SOLAR,2018-11-01,6,0.0,0.0,Solar
7326,455.0,URIBE SOLAR,2018-11-01,7,0.0002,0.0002,Solar
7327,455.0,URIBE SOLAR,2018-11-01,8,9.7966,9.7966,Solar
7328,455.0,URIBE SOLAR,2018-11-01,9,42.3982,42.3982,Solar
7329,455.0,URIBE SOLAR,2018-11-01,10,49.5002,49.5002,Solar
7330,455.0,URIBE SOLAR,2018-11-01,11,50.5085,50.5085,Solar
7331,455.0,URIBE SOLAR,2018-11-01,12,42.4986,42.4986,Solar
7332,455.0,URIBE SOLAR,2018-11-01,13,45.7506,45.7506,Solar
7333,455.0,URIBE SOLAR,2018-11-01,14,50.5111,50.5111,Solar
7334,455.0,URIBE SOLAR,2018-11-01,15,50.5128,50.5128,Solar
7335,455.0,URIBE SOLAR,2018-11-01,16,50.5123,50.5123,Solar
7336,455.0,URIBE SOLAR,2018-11-01,17,39.368,39.368,Solar
7337,455.0,URIBE SOLAR,2018-11-01,18,0.0,0.0,Solar
7338,455.0,URIBE SOLAR,2018-11-01,19,0.0,0.0,Solar
7339,455.0,URIBE SOLAR,2018-11-01,20,0.0,0.0,Solar
7340,455.0,URIBE SOLAR,2018-11-01,21,0.0,0.0,Solar
7341,455.0,URIBE SOLAR,2018-11-01,22,0.0,0.0,Solar
7342,455.0,URIBE SOLAR,2018-11-01,23,0.0,0.0,Solar
7343,455.0,URIBE SOLAR,2018-11-01,24,0.0,0.0,Solar
19704,455.0,URIBE SOLAR,2018-11-02,1,0.0,0.0,Solar
19705,455.0,URIBE SOLAR,2018-11-02,2,0.0,0.0,Solar
