,year_ms,month_ms,generacion,tot_hr,fp
0,2014,3,0.0,600,0.0
1,2014,4,0.38,720,0.0035185185185185185
2,2014,5,1.5100000000000002,744,0.013530465949820792
3,2014,6,1.4200000000000002,720,0.01314814814814815
4,2014,7,1.4100000000000001,744,0.01263440860215054
5,2014,8,2.0300000000000002,744,0.018189964157706098
6,2014,9,2.43,720,0.022500000000000003
7,2014,10,3.54,744,0.031720430107526884
8,2014,11,4.45,720,0.04120370370370371
9,2014,12,5.02,744,0.04498207885304659
10,2015,1,5.72,744,0.05125448028673835
11,2015,2,9.45,672,0.09375
12,2015,3,18.6,744,0.16666666666666669
13,2015,4,14.400000000000002,720,0.13333333333333336
14,2015,5,10.2,744,0.0913978494623656
15,2015,6,6.210000000000001,720,0.05750000000000001
16,2015,7,6.21,744,0.055645161290322584
17,2015,8,7.0600000000000005,744,0.06326164874551972
18,2015,9,11.68,720,0.10814814814814815
19,2015,10,14.63,744,0.13109318996415772
20,2015,11,20.21,720,0.18712962962962965
21,2015,12,21.66,744,0.19408602150537635
22,2016,1,16.21,744,0.14525089605734767
23,2016,2,18.060000000000002,696,0.1729885057471265
24,2016,3,16.5,744,0.1478494623655914
25,2016,4,9.28,720,0.08592592592592592
26,2016,5,7.5267,744,0.06744354838709678
27,2016,6,7.7635,720,0.07188425925925926
28,2016,7,7.6701,744,0.06872849462365592
29,2016,8,10.7071,744,0.09594175627240144
30,2016,9,14.411999999999999,720,0.13344444444444445
31,2016,10,15.202000000000002,744,0.13621863799283157
32,2016,11,20.1237,720,0.18633055555555555
33,2016,12,22.583399999999997,744,0.20236021505376342
34,2017,1,22.4953,744,0.20157078853046595
35,2017,2,16.7519,672,0.16618948412698412
36,2017,3,17.3817,744,0.15575
37,2017,4,8.5905,720,0.07954166666666668
38,2017,5,8.5518,744,0.07662903225806451
39,2017,6,4.3927,720,0.040673148148148146
40,2017,7,8.5876,744,0.07694982078853047
41,2017,8,10.2786,744,0.09210215053763442
42,2017,9,9.531500000000001,720,0.08825462962962964
43,2017,10,16.0486,744,0.1438046594982079
44,2017,11,11.7597,720,0.10888611111111111
45,2017,12,18.3099,744,0.16406720430107527
46,2018,1,17.1826,744,0.15396594982078854
47,2018,2,13.8189,672,0.1370922619047619
48,2018,3,13.5746,744,0.12163620071684589
49,2018,4,8.4589,720,0.07832314814814814
50,2018,5,5.7024,744,0.05109677419354839
51,2018,6,5.1907,720,0.048062037037037035
52,2018,7,6.999700000000001,744,0.06272132616487457
53,2018,8,9.2544,744,0.08292473118279571
54,2018,9,6.847600000000001,720,0.06340370370370371
55,2018,10,0.0,744,0.0
56,2018,11,0.0,720,0.0
57,2018,12,0.0,744,0.0
58,2019,1,0.0,744,0.0
59,2019,2,0.0,672,0.0
60,2019,3,0.0,72,0.0
