,year_ms,month_ms,generacion,tot_hr,fp
0,2015,1,124.69999999999999,24,0.31489898989898985
1,2015,2,123.89999999999999,24,0.31287878787878787
2,2015,9,3686.0,720,0.31026936026936025
3,2015,10,3212.8999999999996,744,0.2617220593027044
4,2015,11,3357.3,720,0.28260101010101013
5,2015,12,3457.3,744,0.2816308243727599
6,2016,1,3906.8,744,0.3182469859889215
7,2016,2,3302.6000000000004,696,0.28758272378962035
8,2016,3,3734.6000000000004,744,0.30421961550993815
9,2016,4,2914.2,720,0.2453030303030303
10,2016,5,2517.336453236,744,0.2050616204982079
11,2016,6,2033.7263096370011,720,0.17118908330277788
12,2016,7,2444.640996695,744,0.19913986613677093
13,2016,8,3397.3599999999997,744,0.27674812642554575
14,2016,9,3417.6,720,0.28767676767676764
15,2016,10,3530.84,744,0.2876213750407299
16,2016,11,3881.77,720,0.3267483164983165
17,2016,12,4169.22,744,0.33962365591397853
18,2017,1,3766.4700000000003,744,0.30681573802541545
19,2017,2,3461.63,672,0.31219606782106785
20,2017,3,3421.2200000000003,744,0.27869175627240145
21,2017,4,3218.2,720,0.27089225589225585
22,2017,5,2635.55,744,0.21469126751384818
23,2017,6,2166.05,720,0.1823274410774411
24,2017,7,2753.2,744,0.22427500814597587
25,2017,8,2892.7,744,0.23563864450961225
26,2017,9,3141.71,720,0.2644537037037037
27,2017,10,3286.81,744,0.26774275008145976
28,2017,11,3317.7400000000002,720,0.2792710437710438
29,2017,12,3610.75,744,0.29413082437275984
30,2018,1,3644.3500000000004,744,0.2968678722710981
31,2018,2,3614.1400000000003,672,0.32595057720057724
32,2018,3,4250.5199999999995,744,0.3462463343108504
33,2018,4,3443.62,720,0.2898670033670034
34,2018,5,3149.71,744,0.25657461713913327
35,2018,6,2833.93,720,0.23854629629629628
36,2018,7,2842.7799999999997,744,0.23157217334636687
37,2018,8,2657.6099999999997,744,0.21648826979472138
38,2018,9,3861.7,720,0.32505892255892255
39,2018,10,4612.61,744,0.3757420984033887
40,2018,11,4925.16,720,0.41457575757575754
41,2018,12,5035.4800000000005,744,0.4101889866405996
42,2019,1,4909.98,744,0.3999657869012707
43,2019,2,3275.16,672,0.29537878787878785
44,2019,3,590.75,96,0.3729482323232323
