,year_ms,month_ms,generacion,tot_hr,fp
0,2014,2,2117.7,360,0.11625494071146245
1,2014,3,10183.7,744,0.27050926516214036
2,2014,4,8005.700000000001,720,0.21974363197189287
3,2014,5,7383.6,744,0.19613030728037742
4,2014,6,6967.400000000001,720,0.19124396135265703
5,2014,7,7419.099999999999,744,0.1970732925326193
6,2014,8,8888.4,744,0.2361022567894938
7,2014,9,10178.5,720,0.27938350900307424
8,2014,10,12031.2,744,0.3195843427259977
9,2014,11,12320.7,720,0.338183465085639
10,2014,12,14071.8,744,0.373788728802754
11,2015,1,11758.7,744,0.3123459348038591
12,2015,2,10518.5,672,0.30933853284396756
13,2015,3,9048.399999999998,744,0.24035233116579532
14,2015,4,8757.9,720,0.24039031620553358
15,2015,5,7268.5,744,0.19307291002592544
16,2015,6,6705.1,720,0.18404424681598597
17,2015,7,6658.4,744,0.17686684516979045
18,2015,8,6997.5,744,0.18587434655106463
19,2015,9,10233.2,720,0.28088493631971895
20,2015,10,9231.8,744,0.24522397891963107
21,2015,11,6617.800000000001,720,0.18164800175669743
22,2015,12,581.6,744,0.015449020357856263
23,2016,1,7634.3,744,0.20278964256874496
24,2016,2,7182.8,696,0.20395484076143747
25,2016,3,7839.0,744,0.2082270814739258
26,2016,4,5979.2,720,0.16411945542380324
27,2016,5,4590.2613,744,0.12193094957286753
28,2016,6,4098.4,720,0.11249451032059726
29,2016,7,5568.0312,744,0.14790341705979854
30,2016,8,3981.049,744,0.10574846466063155
31,2016,9,3372.023,720,0.09255662604303909
32,2016,10,4128.147999999999,744,0.10965585022737895
33,2016,11,5714.726,720,0.15686006807202457
34,2016,12,5823.361,744,0.15468573356283735
35,2017,1,6038.148,744,0.16039111309447915
36,2017,2,5466.167,672,0.1607544878129117
37,2017,3,6084.411,744,0.1616199955374219
38,2017,4,5379.392,720,0.14765568730786122
39,2017,5,3910.6710000000003,744,0.10387901632028561
40,2017,6,4219.665,720,0.11582304018445323
41,2017,7,4658.292,744,0.12373804666581666
42,2017,8,5025.584,744,0.13349441115219515
43,2017,9,4334.161999999999,720,0.11896579929732101
44,2017,10,4703.654,744,0.12494299587742787
45,2017,11,5695.465,720,0.15633138449714537
46,2017,12,6955.164000000001,744,0.18474977687109526
47,2018,1,6759.159,744,0.17954330294530152
48,2018,2,5766.789000000001,672,0.16959547924901186
49,2018,3,6747.85,744,0.17924290237579157
50,2018,4,6537.23,720,0.17943648440931048
51,2018,5,6647.2029999999995,744,0.1765694196523439
52,2018,6,6165.49,720,0.16923281730346948
53,2018,7,6543.2,744,0.17380679161885332
54,2018,8,8843.386,744,0.23490655148965106
55,2018,9,9786.099999999999,720,0.2686127580149319
56,2018,10,11584.34,744,0.3077144162522844
57,2018,11,12682.400000000001,720,0.34811155028546337
58,2018,12,12893.43,744,0.3424877279102384
59,2019,1,12408.41,744,0.3296041586977772
60,2019,2,10880.93,672,0.31999723555430076
61,2019,3,1415.7399999999998,96,0.29144845191040836
