,year_ms,month_ms,generacion,tot_hr,fp
0,2016,11,10549.197,504,0.10679054300291545
1,2016,12,28402.111,744,0.19476979783849024
2,2017,1,29279.773999999998,744,0.20078844360324774
3,2017,2,24125.888,672,0.1831715257531584
4,2017,3,24581.273,744,0.16856808892912004
5,2017,4,22202.877999999997,720,0.15733331916099771
6,2017,5,11976.014000000001,744,0.08212649495281985
7,2017,6,11606.456,720,0.0822452947845805
8,2017,7,21426.421,744,0.14693343345402676
9,2017,8,24691.897000000004,744,0.16932670205178849
10,2017,9,24237.457000000002,720,0.17175068735827667
11,2017,10,24589.321000000004,744,0.16862327874698269
12,2017,11,24989.189,720,0.17707758645124716
13,2017,12,25755.853000000003,744,0.17662286729207813
14,2018,1,26574.491,744,0.182236744294492
15,2018,2,27774.798000000003,672,0.21087522776967932
16,2018,3,32251.725000000006,744,0.22116884052007904
17,2018,4,28788.495000000003,720,0.20400010629251702
18,2018,5,24365.902000000002,744,0.16709116469168314
19,2018,6,25932.747000000003,720,0.1837637967687075
20,2018,7,33328.808000000005,744,0.22855502523590085
21,2018,8,37342.32,744,0.25607801184990125
22,2018,9,40569.036,720,0.28747899659863946
23,2018,10,43419.28,744,0.2977512617950406
24,2018,11,45700.59999999999,720,0.32384212018140585
25,2018,12,44603.21,744,0.3058701585472899
26,2019,1,42797.087,744,0.29348452243800743
27,2019,2,37851.990000000005,672,0.2873845207725948
28,2019,3,5468.8,96,0.29064625850340137
