,year_ms,month_ms,generacion,tot_hr,fp
0,2014,7,31.6,24,0.019362745098039216
1,2014,11,105.60000000000001,720,0.0021568627450980395
2,2014,12,6643.3,744,0.13131127450980393
3,2015,1,17252.6,744,0.34101438962681846
4,2015,2,16985.6,672,0.3717086834733893
5,2015,3,12882.7,744,0.254639073371284
6,2015,4,12834.5,720,0.2621425653594771
7,2015,5,11546.599999999999,744,0.22822975964579378
8,2015,6,10587.7,720,0.21625204248366015
9,2015,7,10557.7,744,0.20868319101834285
10,2015,8,10445.3,744,0.20646149588867804
11,2015,9,15607.8,720,0.31878676470588235
12,2015,10,14092.3,744,0.27854799177735606
13,2015,11,14542.9,720,0.2970363562091503
14,2015,12,15164.3,744,0.2997371125869703
15,2016,1,15375.7,744,0.30391563883617967
16,2016,2,14333.1,696,0.3028460953346856
17,2016,3,16255.6,744,0.3213077166350411
18,2016,4,11187.1,720,0.22849468954248367
19,2016,5,7845.425,744,0.15507244228336498
20,2016,6,7051.081,720,0.1440171772875817
21,2016,7,9879.96,744,0.1952870018975332
22,2016,8,13029.097,744,0.25753275221378874
23,2016,9,15717.786,720,0.32103321078431374
24,2016,10,16222.099999999999,744,0.32064555660974065
25,2016,11,16483.6979,720,0.3366768361928104
26,2016,12,15971.9383,744,0.3157008677261227
27,2017,1,14970.185300000001,744,0.2959002470746363
28,2017,2,14055.7559,672,0.30759269739145656
29,2017,3,13449.751,744,0.26584738693864646
30,2017,4,10412.398000000001,720,0.21267152777777779
31,2017,5,7711.1831,744,0.1524190207938014
32,2017,6,8735.886999999999,720,0.17842906454248364
33,2017,7,11144.0634,744,0.22027323292220113
34,2017,8,11239.434000000001,744,0.222158325426945
35,2017,9,12917.48433,720,0.26383750674019607
36,2017,10,14762.9745,744,0.29180452443074006
37,2017,11,17119.59717,720,0.349664974877451
38,2017,12,20080.7889,744,0.39691628913662236
39,2018,1,19250.692000000003,744,0.3805086179633144
40,2018,2,15699.5952,672,0.34356607142857143
41,2018,3,17608.732749000003,744,0.3480536991816889
42,2018,4,13950.563600000001,720,0.28493798202614384
43,2018,5,12132.380099999998,744,0.2398082720588235
44,2018,6,10536.382300000001,720,0.21520388684640526
45,2018,7,10463.8775,744,0.20682869821315625
46,2018,8,10411.141280000002,744,0.20578631562302344
47,2018,9,16054.6768,720,0.3279141503267974
48,2018,10,18846.684,744,0.37252300759013285
49,2018,11,20402.658,720,0.4167209558823529
50,2018,12,21039.761,744,0.41587130376344084
51,2019,1,19044.402000000002,744,0.376431095825427
52,2019,2,16114.182,672,0.3526387867647059
53,2019,3,2419.0499999999997,96,0.37056525735294116
