,year_ms,month_ms,generacion,tot_hr,fp
0,2016,5,695.2648,600,0.1857010683760684
1,2016,6,1107.1175,720,0.24642038372507122
2,2016,7,1093.6892000000003,720,0.24343153490028493
3,2016,8,1317.3177,744,0.2837481260339123
4,2016,9,1480.1684,720,0.3294534366096866
5,2016,10,1725.2883,744,0.37162434088089324
6,2016,11,1701.5778,720,0.378734375
7,2016,12,1658.1581999999999,744,0.35716462468982624
8,2017,1,1381.4793,744,0.29756843207196026
9,2017,2,1413.5945000000002,672,0.33710949423840053
10,2017,3,1439.3202999999999,744,0.31002729097739173
11,2017,4,1336.8141,720,0.2975458733974359
12,2017,5,1163.7946000000002,744,0.25067949579542326
13,2017,6,1096.3177999999998,720,0.2440166043447293
14,2017,7,1199.1147,744,0.25828738885442515
15,2017,8,1499.9948,744,0.32309648125172313
16,2017,9,1543.4,720,0.34352742165242167
17,2017,10,1771.0834,744,0.381488532189137
18,2017,11,1614.6272999999999,720,0.35938107638888883
19,2017,12,1499.6878000000002,744,0.32303035394265234
20,2018,1,1507.8796,744,0.32479485456299967
21,2018,2,1131.9838,672,0.2699518753815629
22,2018,3,1369.4189,744,0.2949706411979597
23,2018,4,1149.6579,720,0.2558889556623931
24,2018,5,1136.6537,744,0.24483338933691756
25,2018,6,842.5225,720,0.18752726584757834
26,2018,7,951.1881000000001,744,0.20488439567824648
27,2018,8,1232.6662999999999,744,0.2655143498414667
28,2018,9,1673.5477999999998,720,0.37249550391737885
29,2018,10,1601.5128,744,0.3449632961124896
30,2018,11,1328.3897,720,0.29567078436609684
31,2018,12,957.2377,720,0.213060385505698
32,2019,1,830.7633000000001,744,0.17894508633167908
33,2019,2,794.6497999999999,672,0.1895055422008547
34,2019,3,87.95410000000001,72,0.1957667824074074
