,year_ms,month_ms,generacion,tot_hr,fp
0,2016,1,193.374,312,0.2116763871374527
1,2016,2,571.63,696,0.28050118554110925
2,2016,3,564.383,744,0.2590776301486574
3,2016,4,332.728,720,0.15782862780813603
4,2016,5,247.289,744,0.11351697000411305
5,2016,6,288.26099999999997,720,0.13673582650273222
6,2016,7,315.53000000000003,744,0.14484271255655445
7,2016,8,463.724,744,0.21287054174745873
8,2016,9,555.638,720,0.2635653840315726
9,2016,10,624.899,744,0.2868572441095247
10,2016,11,721.1479999999999,720,0.34207460534304795
11,2016,12,699.626,744,0.3211603575415712
12,2017,1,687.6400000000001,744,0.3156582349139198
13,2017,2,598.0930000000001,672,0.3039683556141036
14,2017,3,546.8510000000001,744,0.2510296396674306
15,2017,4,418.803,720,0.19865807149362477
16,2017,5,102.152,744,0.04689244373935014
17,2017,6,271.444,720,0.12875872799028537
18,2017,7,308.578,744,0.1416514263470239
19,2017,8,416.03700000000003,744,0.19098002600035258
20,2017,9,493.812,720,0.2342383879781421
21,2017,10,661.6850999999999,744,0.3037437477965803
22,2017,11,651.9208000000001,720,0.3092368700667882
23,2017,12,732.1800000000001,744,0.3361041336153711
24,2018,1,692.369,744,0.31782906237146724
25,2018,2,618.401,672,0.31428947518214934
26,2018,3,633.1980000000001,744,0.2906668649744404
27,2018,4,436.80553711470003,720,0.20719752633324798
28,2018,5,364.8242492145,744,0.16747102926072516
29,2018,6,327.2234992369,720,0.15521758274367223
30,2018,7,338.1922400051,744,0.15524571802337647
31,2018,8,421.24726040630003,744,0.1933717740128221
32,2018,9,508.26874192670005,720,0.24109590445065843
33,2018,10,571.7153185438001,744,0.2624434999778741
34,2018,11,727.0942774796,720,0.3448952059993549
35,2018,12,625.5207203217,744,0.28714264219479885
36,2019,1,643.4463936376001,744,0.29537134674738535
37,2019,2,565.9266222162,672,0.28762046162269467
38,2019,3,66.6026626659,96,0.23694594812265202
