,year_ms,month_ms,generacion,tot_hr,fp
0,2015,9,9.7,24,0.1365427927927928
1,2015,10,520.1,744,0.2361686283057251
2,2015,11,620.2,720,0.2910097597597598
3,2015,12,646.5999999999999,744,0.29361014240046496
4,2016,1,605.7,744,0.27503814298169144
5,2016,2,604.9,696,0.2936179714196956
6,2016,3,616.0,744,0.27971519907003783
7,2016,4,388.4,720,0.18224474474474475
8,2016,5,302.0,744,0.13713310084277827
9,2016,6,309.29999999999995,720,0.1451295045045045
10,2016,7,406.5,744,0.18458478639930254
11,2016,8,560.8,744,0.254649811101424
12,2016,9,602.4,720,0.28265765765765766
13,2016,10,600.5999999999999,744,0.2727223190932868
14,2016,11,640.5,720,0.30053490990990994
15,2016,12,653.0,744,0.296516274338855
16,2017,1,633.1,744,0.2874800203429236
17,2017,2,550.1,672,0.2765544562419563
18,2017,3,601.9200000000001,744,0.2733217088055798
19,2017,4,536.5999999999999,720,0.251783033033033
20,2017,5,376.2,744,0.17082606800348737
21,2017,6,373.1,720,0.17506569069069072
22,2017,7,437.0,744,0.1984343214181924
23,2017,8,544.3,744,0.24715743969776227
24,2017,9,560.1,720,0.26280968468468474
25,2017,10,663.9,744,0.30146578029642546
26,2017,11,619.1999999999999,720,0.2905405405405405
27,2017,12,654.9,744,0.29737903225806456
28,2018,1,620.7,744,0.281849389712293
29,2018,2,529.1,672,0.26599702380952384
30,2018,3,549.2,744,0.24938244696309217
31,2018,4,521.1576553409,720,0.24453718812917605
32,2018,5,447.09882624889997,744,0.20302002790290796
33,2018,6,382.5872922137,720,0.1795173105357076
34,2018,7,431.3434991647,744,0.19586579989678693
35,2018,8,541.7662387482001,744,0.24600690149493248
36,2018,9,552.9599464723001,720,0.25945943434323393
37,2018,10,566.4364129442,744,0.2572092110506575
38,2018,11,640.9607302090001,720,0.30075109337884764
39,2018,12,630.3364588867,744,0.2862251429847338
40,2019,1,598.3678856214999,744,0.2717087536424277
41,2019,2,584.4306103865,672,0.2938136514571771
42,2019,3,66.9562382149,96,0.2356286536278857
