,id_central,central_nombre,fecha,hora,generacion,energia_ernc,tipo_central
7416,415,EL DIVISADERO,2018-02-01,1,0.0,0.0,Solar
7417,415,EL DIVISADERO,2018-02-01,2,0.0,0.0,Solar
7418,415,EL DIVISADERO,2018-02-01,3,0.0,0.0,Solar
7419,415,EL DIVISADERO,2018-02-01,4,0.0,0.0,Solar
7420,415,EL DIVISADERO,2018-02-01,5,0.0,0.0,Solar
7421,415,EL DIVISADERO,2018-02-01,6,0.0,0.0,Solar
7422,415,EL DIVISADERO,2018-02-01,7,0.0,0.0,Solar
7423,415,EL DIVISADERO,2018-02-01,8,0.0,0.0,Solar
7424,415,EL DIVISADERO,2018-02-01,9,0.0,0.0,Solar
7425,415,EL DIVISADERO,2018-02-01,10,0.0,0.0,Solar
7426,415,EL DIVISADERO,2018-02-01,11,0.0,0.0,Solar
7427,415,EL DIVISADERO,2018-02-01,12,0.0,0.0,Solar
7428,415,EL DIVISADERO,2018-02-01,13,0.0,0.0,Solar
7429,415,EL DIVISADERO,2018-02-01,14,0.0,0.0,Solar
7430,415,EL DIVISADERO,2018-02-01,15,0.0,0.0,Solar
7431,415,EL DIVISADERO,2018-02-01,16,0.0,0.0,Solar
7432,415,EL DIVISADERO,2018-02-01,17,0.0,0.0,Solar
7433,415,EL DIVISADERO,2018-02-01,18,0.0,0.0,Solar
7434,415,EL DIVISADERO,2018-02-01,19,0.0,0.0,Solar
7435,415,EL DIVISADERO,2018-02-01,20,0.0,0.0,Solar
7436,415,EL DIVISADERO,2018-02-01,21,0.0,0.0,Solar
7437,415,EL DIVISADERO,2018-02-01,22,0.0,0.0,Solar
7438,415,EL DIVISADERO,2018-02-01,23,0.0,0.0,Solar
7439,415,EL DIVISADERO,2018-02-01,24,0.0,0.0,Solar
15072,415,EL DIVISADERO,2018-02-02,1,0.0,0.0,Solar
15073,415,EL DIVISADERO,2018-02-02,2,0.0,0.0,Solar
15074,415,EL DIVISADERO,2018-02-02,3,0.0,0.0,Solar
15075,415,EL DIVISADERO,2018-02-02,4,0.0,0.0,Solar
15076,415,EL DIVISADERO,2018-02-02,5,0.0,0.0,Solar
15077,415,EL DIVISADERO,2018-02-02,6,0.0,0.0,Solar
15078,415,EL DIVISADERO,2018-02-02,7,0.0,0.0,Solar
15079,415,EL DIVISADERO,2018-02-02,8,0.0,0.0,Solar
15080,415,EL DIVISADERO,2018-02-02,9,0.0,0.0,Solar
15081,415,EL DIVISADERO,2018-02-02,10,0.0,0.0,Solar
15082,415,EL DIVISADERO,2018-02-02,11,0.0,0.0,Solar
15083,415,EL DIVISADERO,2018-02-02,12,0.0,0.0,Solar
15084,415,EL DIVISADERO,2018-02-02,13,0.0,0.0,Solar
15085,415,EL DIVISADERO,2018-02-02,14,0.0,0.0,Solar
15086,415,EL DIVISADERO,2018-02-02,15,0.0,0.0,Solar
15087,415,EL DIVISADERO,2018-02-02,16,0.0,0.0,Solar
15088,415,EL DIVISADERO,2018-02-02,17,0.0,0.0,Solar
15089,415,EL DIVISADERO,2018-02-02,18,0.0,0.0,Solar
15090,415,EL DIVISADERO,2018-02-02,19,0.0,0.0,Solar
15091,415,EL DIVISADERO,2018-02-02,20,0.0,0.0,Solar
15092,415,EL DIVISADERO,2018-02-02,21,0.0,0.0,Solar
15093,415,EL DIVISADERO,2018-02-02,22,0.0,0.0,Solar
15094,415,EL DIVISADERO,2018-02-02,23,0.0,0.0,Solar
15095,415,EL DIVISADERO,2018-02-02,24,0.0,0.0,Solar
23808,415,EL DIVISADERO,2018-02-03,1,0.0,0.0,Solar
23809,415,EL DIVISADERO,2018-02-03,2,0.0,0.0,Solar
23810,415,EL DIVISADERO,2018-02-03,3,0.0,0.0,Solar
23811,415,EL DIVISADERO,2018-02-03,4,0.0,0.0,Solar
23812,415,EL DIVISADERO,2018-02-03,5,0.0,0.0,Solar
23813,415,EL DIVISADERO,2018-02-03,6,0.0,0.0,Solar
23814,415,EL DIVISADERO,2018-02-03,7,0.0,0.0,Solar
23815,415,EL DIVISADERO,2018-02-03,8,0.0,0.0,Solar
