,year_ms,month_ms,generacion,tot_hr,fp
0,2016,1,190.288,312,0.20829830460978005
1,2016,2,469.072,696,0.23017555429935307
2,2016,3,469.933,744,0.21572075694811682
3,2016,4,329.169,720,0.15614042577413478
4,2016,5,250.936,744,0.11519110993595395
5,2016,6,303.091,720,0.14377039693381907
6,2016,7,316.303,744,0.14519755493859804
7,2016,8,434.942,744,0.19965828632704627
8,2016,9,474.483,720,0.22506972905282333
9,2016,10,519.49,744,0.23846968828955875
10,2016,11,558.816,720,0.26507285974499095
11,2016,12,569.098,744,0.2612420309653916
12,2017,1,562.297,744,0.2581200606674893
13,2017,2,489.28000000000003,672,0.24866640645329172
14,2017,3,481.69500000000005,744,0.22112005332275697
15,2017,4,438.496,720,0.2079993928354584
16,2017,5,291.06100000000004,744,0.13361032155238267
17,2017,6,281.41999999999996,720,0.13349081663630843
18,2017,7,320.563,744,0.147153089928903
19,2017,8,390.2534,744,0.17914417342382044
20,2017,9,431.25044,720,0.2045624810261081
21,2017,10,553.175,744,0.2539326451319114
22,2017,11,484.5322,720,0.22983653992106862
23,2017,12,524.9191,744,0.24096189369234386
24,2018,1,546.9300000000001,744,0.25106590428344794
25,2018,2,491.212,672,0.24964830536039553
26,2018,3,527.11,744,0.2419676170750338
27,2018,4,405.03361650659997,720,0.19212660163678277
28,2018,5,378.4572681445,744,0.17372920896520985
29,2018,6,329.47229443189997,720,0.1562842926684407
30,2018,7,334.81610617449996,744,0.15369591806147725
31,2018,8,375.82845515779997,744,0.17252246347730846
32,2018,9,444.4143852514,720,0.2108067628886802
33,2018,10,502.77516064350004,744,0.2307968119470794
34,2018,11,566.554245736,720,0.268743475702034
35,2018,12,580.0587099636,744,0.2662734985363785
36,2019,1,570.511041095,744,0.2618906815062394
37,2019,2,494.5272268077,672,0.25133320058776715
38,2019,3,56.2830082819,96,0.20023269681345346
