,year_ms,month_ms,generacion,tot_hr,fp
0,2016,10,0.0,408,0.0
1,2016,11,53.290000000000006,720,0.055649540517961574
2,2016,12,269.45000000000005,744,0.2723037432290404
3,2017,1,312.01,744,0.31531449591721233
4,2017,2,279.18,672,0.3123657357679914
5,2017,3,262.71,744,0.26549235993208825
6,2017,4,195.26,720,0.20390559732664995
7,2017,5,111.36,744,0.1125394130487509
8,2017,6,78.83,720,0.0823203842940685
9,2017,7,101.38,744,0.1024537149324925
10,2017,8,122.97999999999999,744,0.1242824803945347
11,2017,9,164.77,720,0.1720655806182122
12,2017,10,186.83999999999997,744,0.18881882124666502
13,2017,11,302.97,720,0.31638471177944866
14,2017,12,356.92,744,0.3607001374403751
15,2018,1,213.13,744,0.2153872584687525
16,2018,2,89.86,672,0.10054153240243466
17,2018,3,79.13,744,0.07996806532460181
18,2018,4,72.52,720,0.07573099415204677
19,2018,5,49.447557546800006,744,0.04997125631295982
20,2018,6,87.33813509960001,720,0.09120523715497077
21,2018,7,101.3785864013,744,0.1024522863623777
22,2018,8,137.4272536185,744,0.13888274478383458
23,2018,9,84.95212429829999,720,0.08871358009429824
24,2018,10,242.5167065602,744,0.24508519945044058
25,2018,11,75.628154321,720,0.07897676934106099
26,2018,12,254.8606093198,744,0.2575598364053278
27,2019,1,312.4736633273,744,0.31578306989985044
28,2019,2,232.9016705074,672,0.2605863660349535
29,2019,3,25.6148435789,96,0.20061750923323934
