,year_ms,month_ms,generacion,tot_hr,fp
0,2016,6,87.28399999999999,336,0.08659126984126983
1,2016,7,245.701,744,0.11008109318996416
2,2016,8,411.053,744,0.18416353046594983
3,2016,9,555.617,720,0.25723009259259255
4,2016,10,549.701,744,0.2462818100358423
5,2016,11,490.413,720,0.22704305555555557
6,2016,12,737.3870000000001,744,0.3303705197132617
7,2017,1,639.884,744,0.2866863799283154
8,2017,2,513.1310000000001,672,0.25452926587301594
9,2017,3,406.527,744,0.18213575268817203
10,2017,4,334.344,720,0.1547888888888889
11,2017,5,269.58500000000004,744,0.1207818100358423
12,2017,6,210.941,720,0.09765787037037037
13,2017,7,279.61199999999997,744,0.1252741935483871
14,2017,8,290.654,744,0.13022132616487456
15,2017,9,399.83340000000004,720,0.18510805555555557
16,2017,10,526.5218,744,0.23589686379928315
17,2017,11,634.2260000000001,720,0.2936231481481482
18,2017,12,674.134,744,0.30203136200716846
19,2018,1,732.2788,744,0.3280818996415771
20,2018,2,363.03799999999995,672,0.18007837301587298
21,2018,3,537.707,744,0.2409081541218638
22,2018,4,388.8949463697,720,0.1800439566526389
23,2018,5,295.974098928,744,0.13260488303225806
24,2018,6,264.0049111843,720,0.1222244959186574
25,2018,7,272.3926041902,744,0.12203969721783155
26,2018,8,314.6626732546,744,0.14097790020367384
27,2018,9,384.1610945589,720,0.17785235859208334
28,2018,10,496.1003092924,744,0.22226716366146954
29,2018,11,691.4900029053001,720,0.3201342606043056
30,2018,12,699.9506175987001,744,0.3135979469528226
31,2019,1,446.6788294167,744,0.20012492357379033
32,2019,2,499.3514178689,672,0.2476941556889385
33,2019,3,52.27376335190001,96,0.1815061227496528
