,year_ms,month_ms,generacion,tot_hr,fp
0,2016,4,0.0,48,0.0
1,2016,5,106.96000000000001,480,0.07427777777777779
2,2016,6,307.32,720,0.14227777777777778
3,2016,7,294.99,744,0.13216397849462366
4,2016,8,478.25000000000006,744,0.21426971326164876
5,2016,9,606.24,720,0.2806666666666667
6,2016,10,608.1700000000001,744,0.27247759856630827
7,2016,11,834.75,720,0.38645833333333335
8,2016,12,698.0899999999999,744,0.31276433691756267
9,2017,1,888.48,744,0.39806451612903226
10,2017,2,729.95,672,0.36207837301587303
11,2017,3,685.76,744,0.3072401433691756
12,2017,4,559.98,720,0.25925000000000004
13,2017,5,318.28000000000003,744,0.14259856630824375
14,2017,6,309.10999999999996,720,0.14310648148148147
15,2017,7,397.30000000000007,744,0.17800179211469538
16,2017,8,495.44999999999993,744,0.22197580645161288
17,2017,9,562.75,720,0.2605324074074074
18,2017,10,712.54,744,0.31923835125448025
19,2017,11,777.6500000000001,720,0.3600231481481482
20,2017,12,835.98,744,0.3745430107526882
21,2018,1,842.33,744,0.37738799283154123
22,2018,2,768.55,672,0.38122519841269836
23,2018,3,708.4300000000001,744,0.31739695340501795
24,2018,4,486.4,720,0.22518518518518518
25,2018,5,371.0882449817,744,0.16625817427495518
26,2018,6,361.454345054,720,0.16733997456203703
27,2018,7,378.62344607110003,744,0.1696341604261201
28,2018,8,478.35892982890005,744,0.21431851694843193
29,2018,9,546.5295404099,720,0.25302293537495374
30,2018,10,719.8339650006,744,0.3225062567206989
31,2018,11,906.6830225368999,720,0.4197606585818981
32,2018,12,943.5038021552,744,0.42271675723799285
33,2019,1,857.0792869506,744,0.38399609630403225
34,2019,2,773.5733941567,672,0.383716961387252
35,2019,3,84.1440057499,96,0.2921666866315972
