,id_central,central_nombre,fecha,hora,generacion,energia_ernc,tipo_central
2400,518.0,EL CERNICALO II,2019-01-01,1,0.0,0.0,Solar
2401,518.0,EL CERNICALO II,2019-01-01,2,0.0,0.0,Solar
2402,518.0,EL CERNICALO II,2019-01-01,3,0.0,0.0,Solar
2403,518.0,EL CERNICALO II,2019-01-01,4,0.0,0.0,Solar
2404,518.0,EL CERNICALO II,2019-01-01,5,0.0,0.0,Solar
2405,518.0,EL CERNICALO II,2019-01-01,6,0.0,0.0,Solar
2406,518.0,EL CERNICALO II,2019-01-01,7,0.0065286376,0.0065286376,Solar
2407,518.0,EL CERNICALO II,2019-01-01,8,0.3018469201,0.3018469201,Solar
2408,518.0,EL CERNICALO II,2019-01-01,9,1.0634136963,1.0634136963,Solar
2409,518.0,EL CERNICALO II,2019-01-01,10,1.4389685058000001,1.4389685058000001,Solar
2410,518.0,EL CERNICALO II,2019-01-01,11,1.4843958129,1.4843958129,Solar
2411,518.0,EL CERNICALO II,2019-01-01,12,1.4848757629,1.4848757629,Solar
2412,518.0,EL CERNICALO II,2019-01-01,13,1.474447815,1.474447815,Solar
2413,518.0,EL CERNICALO II,2019-01-01,14,1.4640959778,1.4640959778,Solar
2414,518.0,EL CERNICALO II,2019-01-01,15,1.4544368897,1.4544368897,Solar
2415,518.0,EL CERNICALO II,2019-01-01,16,1.4373831177,1.4373831177,Solar
2416,518.0,EL CERNICALO II,2019-01-01,17,1.354215683,1.354215683,Solar
2417,518.0,EL CERNICALO II,2019-01-01,18,1.4406937255,1.4406937255,Solar
2418,518.0,EL CERNICALO II,2019-01-01,19,1.3469598999,1.3469598999,Solar
2419,518.0,EL CERNICALO II,2019-01-01,20,0.9266062317,0.9266062317,Solar
2420,518.0,EL CERNICALO II,2019-01-01,21,0.2051402402,0.2051402402,Solar
2421,518.0,EL CERNICALO II,2019-01-01,22,0.0009438944000000001,0.0009438944000000001,Solar
2422,518.0,EL CERNICALO II,2019-01-01,23,0.0,0.0,Solar
2423,518.0,EL CERNICALO II,2019-01-01,24,0.0,0.0,Solar
18600,518.0,EL CERNICALO II,2019-01-02,1,0.0,0.0,Solar
18601,518.0,EL CERNICALO II,2019-01-02,2,0.0,0.0,Solar
18602,518.0,EL CERNICALO II,2019-01-02,3,0.0,0.0,Solar
18603,518.0,EL CERNICALO II,2019-01-02,4,0.0,0.0,Solar
18604,518.0,EL CERNICALO II,2019-01-02,5,0.0,0.0,Solar
18605,518.0,EL CERNICALO II,2019-01-02,6,0.0,0.0,Solar
18606,518.0,EL CERNICALO II,2019-01-02,7,0.0057656781,0.0057656781,Solar
18607,518.0,EL CERNICALO II,2019-01-02,8,0.3105621871,0.3105621871,Solar
18608,518.0,EL CERNICALO II,2019-01-02,9,1.1250998993,1.1250998993,Solar
18609,518.0,EL CERNICALO II,2019-01-02,10,1.4822267456,1.4822267456,Solar
18610,518.0,EL CERNICALO II,2019-01-02,11,1.4865686340000002,1.4865686340000002,Solar
18611,518.0,EL CERNICALO II,2019-01-02,12,1.4857275696,1.4857275696,Solar
18612,518.0,EL CERNICALO II,2019-01-02,13,1.4856472474000002,1.4856472474000002,Solar
18613,518.0,EL CERNICALO II,2019-01-02,14,1.4852634886000002,1.4852634886000002,Solar
18614,518.0,EL CERNICALO II,2019-01-02,15,1.4841091308,1.4841091308,Solar
18615,518.0,EL CERNICALO II,2019-01-02,16,1.483918579,1.483918579,Solar
18616,518.0,EL CERNICALO II,2019-01-02,17,1.476618988,1.476618988,Solar
18617,518.0,EL CERNICALO II,2019-01-02,18,1.4846921386,1.4846921386,Solar
18618,518.0,EL CERNICALO II,2019-01-02,19,1.4523779297,1.4523779297,Solar
18619,518.0,EL CERNICALO II,2019-01-02,20,0.9975319977,0.9975319977,Solar
18620,518.0,EL CERNICALO II,2019-01-02,21,0.224493114,0.224493114,Solar
18621,518.0,EL CERNICALO II,2019-01-02,22,0.0009968727,0.0009968727,Solar
18622,518.0,EL CERNICALO II,2019-01-02,23,0.0,0.0,Solar
18623,518.0,EL CERNICALO II,2019-01-02,24,0.0,0.0,Solar
25008,518.0,EL CERNICALO II,2019-01-03,1,0.0,0.0,Solar
25009,518.0,EL CERNICALO II,2019-01-03,2,0.0,0.0,Solar
25010,518.0,EL CERNICALO II,2019-01-03,3,0.0,0.0,Solar
25011,518.0,EL CERNICALO II,2019-01-03,4,0.0,0.0,Solar
25012,518.0,EL CERNICALO II,2019-01-03,5,0.0,0.0,Solar
25013,518.0,EL CERNICALO II,2019-01-03,6,0.0,0.0,Solar
25014,518.0,EL CERNICALO II,2019-01-03,7,0.0051537211,0.0051537211,Solar
25015,518.0,EL CERNICALO II,2019-01-03,8,0.300592741,0.300592741,Solar
25016,518.0,EL CERNICALO II,2019-01-03,9,1.1085803986,1.1085803986,Solar
25017,518.0,EL CERNICALO II,2019-01-03,10,1.4705180358,1.4705180358,Solar
25018,518.0,EL CERNICALO II,2019-01-03,11,1.4859315491,1.4859315491,Solar
25019,518.0,EL CERNICALO II,2019-01-03,12,1.4854810486,1.4854810486,Solar
25020,518.0,EL CERNICALO II,2019-01-03,13,1.4855332336000002,1.4855332336000002,Solar
25021,518.0,EL CERNICALO II,2019-01-03,14,1.4847832947,1.4847832947,Solar
25022,518.0,EL CERNICALO II,2019-01-03,15,1.4798408203,1.4798408203,Solar
25023,518.0,EL CERNICALO II,2019-01-03,16,1.4747009583000001,1.4747009583000001,Solar
25024,518.0,EL CERNICALO II,2019-01-03,17,1.4711721497,1.4711721497,Solar
25025,518.0,EL CERNICALO II,2019-01-03,18,1.4540132446,1.4540132446,Solar
25026,518.0,EL CERNICALO II,2019-01-03,19,1.3871521606000001,1.3871521606000001,Solar
25027,518.0,EL CERNICALO II,2019-01-03,20,0.9530035706000001,0.9530035706000001,Solar
25028,518.0,EL CERNICALO II,2019-01-03,21,0.2158607016,0.2158607016,Solar
25029,518.0,EL CERNICALO II,2019-01-03,22,0.0008851264999999999,0.0008851264999999999,Solar
25030,518.0,EL CERNICALO II,2019-01-03,23,0.0,0.0,Solar
25031,518.0,EL CERNICALO II,2019-01-03,24,0.0,0.0,Solar
40392,518.0,EL CERNICALO II,2019-01-04,1,0.0,0.0,Solar
40393,518.0,EL CERNICALO II,2019-01-04,2,0.0,0.0,Solar
40394,518.0,EL CERNICALO II,2019-01-04,3,0.0,0.0,Solar
40395,518.0,EL CERNICALO II,2019-01-04,4,0.0,0.0,Solar
40396,518.0,EL CERNICALO II,2019-01-04,5,0.0,0.0,Solar
40397,518.0,EL CERNICALO II,2019-01-04,6,0.0,0.0,Solar
40398,518.0,EL CERNICALO II,2019-01-04,7,0.0045120125,0.0045120125,Solar
40399,518.0,EL CERNICALO II,2019-01-04,8,0.2797408923,0.2797408923,Solar
40400,518.0,EL CERNICALO II,2019-01-04,9,1.0675028839,1.0675028839,Solar
40401,518.0,EL CERNICALO II,2019-01-04,10,1.4534517822,1.4534517822,Solar
40402,518.0,EL CERNICALO II,2019-01-04,11,1.4833226013,1.4833226013,Solar
40403,518.0,EL CERNICALO II,2019-01-04,12,1.4818589478,1.4818589478,Solar
40404,518.0,EL CERNICALO II,2019-01-04,13,1.4681625976,1.4681625976,Solar
40405,518.0,EL CERNICALO II,2019-01-04,14,1.4409877624,1.4409877624,Solar
40406,518.0,EL CERNICALO II,2019-01-04,15,1.4187443237000001,1.4187443237000001,Solar
40407,518.0,EL CERNICALO II,2019-01-04,16,1.4170400694999998,1.4170400694999998,Solar
40408,518.0,EL CERNICALO II,2019-01-04,17,1.4020343933000001,1.4020343933000001,Solar
40409,518.0,EL CERNICALO II,2019-01-04,18,1.3613909302,1.3613909302,Solar
40410,518.0,EL CERNICALO II,2019-01-04,19,1.2826817016,1.2826817016,Solar
40411,518.0,EL CERNICALO II,2019-01-04,20,0.8740379944,0.8740379944,Solar
40412,518.0,EL CERNICALO II,2019-01-04,21,0.1928635845,0.1928635845,Solar
40413,518.0,EL CERNICALO II,2019-01-04,22,0.0009181213,0.0009181213,Solar
40414,518.0,EL CERNICALO II,2019-01-04,23,0.0,0.0,Solar
40415,518.0,EL CERNICALO II,2019-01-04,24,0.0,0.0,Solar
46920,518.0,EL CERNICALO II,2019-01-05,1,0.0,0.0,Solar
46921,518.0,EL CERNICALO II,2019-01-05,2,0.0,0.0,Solar
46922,518.0,EL CERNICALO II,2019-01-05,3,0.0,0.0,Solar
46923,518.0,EL CERNICALO II,2019-01-05,4,0.0,0.0,Solar
46924,518.0,EL CERNICALO II,2019-01-05,5,0.0,0.0,Solar
46925,518.0,EL CERNICALO II,2019-01-05,6,0.0,0.0,Solar
46926,518.0,EL CERNICALO II,2019-01-05,7,0.0040656311,0.0040656311,Solar
46927,518.0,EL CERNICALO II,2019-01-05,8,0.2620438071,0.2620438071,Solar
46928,518.0,EL CERNICALO II,2019-01-05,9,1.0247172698,1.0247172698,Solar
46929,518.0,EL CERNICALO II,2019-01-05,10,1.4113546447,1.4113546447,Solar
46930,518.0,EL CERNICALO II,2019-01-05,11,1.4538422241,1.4538422241,Solar
46931,518.0,EL CERNICALO II,2019-01-05,12,1.4468722534,1.4468722534,Solar
46932,518.0,EL CERNICALO II,2019-01-05,13,1.4555088194999999,1.4555088194999999,Solar
46933,518.0,EL CERNICALO II,2019-01-05,14,1.4548714294999998,1.4548714294999998,Solar
46934,518.0,EL CERNICALO II,2019-01-05,15,1.4653465271000001,1.4653465271000001,Solar
46935,518.0,EL CERNICALO II,2019-01-05,16,1.4580313109999998,1.4580313109999998,Solar
46936,518.0,EL CERNICALO II,2019-01-05,17,1.4618498535,1.4618498535,Solar
46937,518.0,EL CERNICALO II,2019-01-05,18,1.4370539551,1.4370539551,Solar
46938,518.0,EL CERNICALO II,2019-01-05,19,1.3513908081000001,1.3513908081000001,Solar
46939,518.0,EL CERNICALO II,2019-01-05,20,0.9169250639000001,0.9169250639000001,Solar
