,year_ms,month_ms,generacion,tot_hr,fp
0,2018,4,306.2567417883,528,0.2000109337697884
1,2018,5,309.37415067899997,744,0.14338809356646273
2,2018,6,208.08281957100002,720,0.09965652278304599
3,2018,7,280.5344300148,744,0.13002151928754174
4,2018,8,352.2572945456,744,0.16326348468001484
5,2018,9,491.63877745829996,720,0.2354591846064655
6,2018,10,621.7990693398,744,0.2881901507878198
7,2018,11,757.1272002662,720,0.36260881238802684
8,2018,12,843.3857349591001,744,0.3908906817570913
9,2019,1,829.9316259597,744,0.38465499905436595
10,2019,2,658.3686079733,672,0.3378328242884339
11,2019,3,78.4513721041,96,0.28179372163829025
