,year_ms,month_ms,generacion,tot_hr,fp
0,2016,1,19662.3849,744,0.3886461278462998
1,2016,2,16310.64,696,0.34462981744421906
2,2016,3,17311.218,744,0.34217303130929794
3,2016,4,13201.1319,720,0.2696309620098039
4,2016,5,12293.5664,744,0.24299427577482605
5,2016,6,11212.6147,720,0.22901582312091504
6,2016,7,12190.7242,744,0.24096149984187223
7,2016,8,14732.4506,744,0.29120118991144844
8,2016,9,16767.138099999996,720,0.3424660559640522
9,2016,10,19256.458,744,0.3806225885515496
10,2016,11,19396.474899999997,720,0.3961698304738562
11,2016,12,19956.064300000002,744,0.3944509863219482
12,2017,1,17779.6306,744,0.3514316611321948
13,2017,2,15700.736799999999,672,0.3435910539215686
14,2017,3,16764.5543,744,0.3313676925205566
15,2017,4,14867.017300000001,720,0.3036563991013072
16,2017,5,11359.2437,720,0.23201069648692813
17,2017,6,11333.5329,720,0.2314855575980392
18,2017,7,12833.18,744,0.2536602624920936
19,2017,8,15218.6956,744,0.30081229443390256
20,2017,9,16806.449699999997,720,0.34326898897058816
21,2017,10,19369.7463,744,0.38286184179316884
22,2017,11,19094.0253,720,0.3899923468137255
23,2017,12,20170.3052,744,0.39868566571790004
24,2018,1,19002.2226,744,0.3755973790322581
25,2018,2,14998.4198,672,0.3282217218137255
26,2018,3,16879.0109,744,0.3336300383459836
27,2018,4,14079.181,720,0.28756497140522874
28,2018,5,13330.0867,744,0.26348210586654014
29,2018,6,10863.8125,720,0.22189159517973855
30,2018,7,10866.5389,744,0.21478769172991777
31,2018,8,13601.0749,720,0.2777997324346405
32,2018,9,15855.0175,696,0.3350029052569304
33,2018,10,18502.2731,744,0.3657153917615433
34,2018,11,20763.4414,720,0.42408989787581697
35,2018,12,19686.427,744,0.38912134329538267
36,2019,1,17004.387800000004,744,0.3361082345034789
37,2019,2,14460.0432,672,0.31644002100840335
38,2019,3,1768.1367999999998,72,0.36113905228758164
