,year_ms,month_ms,generacion,tot_hr,fp
0,2018,1,21303.56,696,0.3300826401206816
1,2018,2,17667.59,672,0.2835226630822716
2,2018,3,19001.07,744,0.2754132705774308
3,2018,4,15439.18,720,0.2312445331128605
4,2018,5,11144.189999999999,744,0.1615307883101477
5,2018,6,10778.08,720,0.16143163545298775
6,2018,7,12516.41,744,0.18142059441852804
7,2018,8,14809.190000000002,744,0.2146535670097833
8,2018,9,14690.23,720,0.2200269300358268
9,2018,10,18869.55,744,0.27350693828423134
10,2018,11,21258.59,720,0.3184063349988617
11,2018,12,22327.689999999995,744,0.3236313600938786
12,2019,1,20515.39,744,0.29736276204821716
13,2019,2,18134.662637,672,0.29101806442988604
14,2019,3,2717.04,96,0.30521406233150006
